"DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"CV","bab","cab","bab-cab","b-c","multi",11.6067391010752,11.3516341704482,11.968496873063,12.6349412617527,10.7648987845799,11.8614633698388,11.122766047311,11.5771675753889
"CV","bab","dab","bab-dab","b-d","plc_plos",8.99430609156173,9.24775283015166,9.6195129695301,10.0306502686953,10.8356136791099,10.9535427533324,10.5186467191456,11.3642460478469
"CV","bab","Dab","bab-Dab","b-D","manXplc_obs",11.3472190297402,9.85621537495121,9.30890140052926,9.99240380955968,10.9362081577898,11.5614291779786,11.4980674676437,12.0882959589311
"CV","bab","fab","bab-fab","b-f","voiXman",15.6309808444756,12.121063129881,10.0324722183291,9.31742267485511,9.23419838098352,11.1211100322775,10.1960500456859,13.5353666701686
"CV","bab","gab","bab-gab","b-g","plc_plos",12.7925454448684,8.34020714988404,9.88895766441478,8.77899883841099,11.4066499612948,10.7154918565522,13.199542134977,NA
"CV","bab","hab","bab-hab","b-h","multi",13.6459662326148,9.89888656074436,9.51496479979185,9.81219807514618,9.00987665949106,10.5498461041474,10.9933499041453,14.0031661828241
"CV","bab","jab","bab-jab","b-j","manXplc_obs",13.1435157791227,10.3946244703231,10.8768230851301,10.1067806881795,12.7736413959714,10.9116049148722,NA,NA
"CV","bab","kab","bab-kab","b-k","voiXplc",12.1963127114232,9.9607167105606,10.9472665453473,10.4689413762814,9.48923739838438,11.7289964151885,12.5041244044764,13.8518958135202
"CV","bab","lab","bab-lab","b-l","multi",12.7332589560282,9.74324628730337,8.89833997352611,10.290189153968,11.7423239122509,12.1862627598258,12.2550043007963,11.4685256797919
"CV","bab","mab","bab-mab","b-m","nasXson",13.0954895872382,11.180405857048,11.0270533995322,11.4912050743135,11.1135919764721,13.7399171445739,11.4664097886498,12.1427545002351
"CV","bab","nab","bab-nab","b-n","multi",13.009528020821,10.3257520961808,10.763590626353,12.9490839777785,12.6178855650172,12.2237638982421,14.5348575717581,11.8620088614034
"CV","bab","pab","bab-pab","b-p","voi_plos",15.4829361559682,11.8754529032245,9.33019797073685,9.45424976143435,8.74705899497419,10.5012631967392,13.5106945555045,10.6733267595698
"CV","bab","rab","bab-rab","b-r","multi",11.2485816266798,9.80756489316962,9.90239589085123,10.8003836273497,11.4404117355709,11.8574555566762,11.7883448599325,11.7282527876701
"CV","bab","sab","bab-sab","b-s","multi",13.7060167506982,12.2343824570456,10.608535584126,9.63057891324212,13.30492424162,11.0553007399907,13.6463140616533,13.7895470198835
"CV","bab","Sab","bab-Sab","b-S","multi",16.3310779175953,12.088922403231,12.1547169313383,11.9602806276262,11.3274846825427,14.1445945670093,12.2750418964557,13.0023936705938
"CV","bab","tab","bab-tab","b-t","voiXplc",13.1755674812269,11.8777183778323,9.71088616087851,9.6237406794452,9.20796602868059,9.74748643857859,12.2184962875339,11.279237742678
"CV","bab","Tab","bab-Tab","b-T","multi",15.1163647662712,14.3853609283594,10.6844848092363,10.9767351639179,11.0291451429724,11.5964361519709,11.4905327100235,14.6302246415414
"CV","bab","vab","bab-vab","b-v","man_obs",12.7920479736779,10.1733254302549,8.45793977540012,10.357620499198,9.73124766035779,12.0144017566197,9.86620892250341,11.1968137092484
"CV","bab","zab","bab-zab","b-z","manXplc_obs",13.5996693128992,10.58723390686,11.5373128324841,11.748615235959,12.9255382488169,11.6913921434812,11.7464252429474,12.9228606275047
"CV","bap","cap","bap-cap","b-c","multi",15.2281888261433,11.6558052418909,11.9525678765222,12.3234590186454,13.6408863085279,13.3124320679573,12.01719316234,11.0176653644415
"CV","bap","dap","bap-dap","b-d","plc_plos",10.9930348268386,9.76352621385637,10.1860497681392,9.15623241772269,10.8151945427234,9.52608670970567,11.9914288822604,12.2384529835227
"CV","bap","Dap","bap-Dap","b-D","manXplc_obs",13.7252546181637,11.3574681101399,9.94181022322311,9.72047637627621,11.1301629382744,11.2703086704856,9.26798770562283,10.3184932990537
"CV","bap","fap","bap-fap","b-f","voiXman",10.3266158351257,11.7980771582899,10.2081972138426,10.3631385844353,12.8544720595143,11.9133369410177,12.8397347385306,11.9604507936932
"CV","bap","gap","bap-gap","b-g","plc_plos",9.70957591844614,11.9074888405951,10.6633928308638,9.27993214758205,10.7531420296378,11.0248146243818,10.626788909171,11.5088665609239
"CV","bap","hap","bap-hap","b-h","multi",15.5407766608653,11.3122584822398,10.8670237525977,10.8832839956803,10.7817710947277,10.8774044425176,12.0098692253472,11.7074374751251
"CV","bap","jap","bap-jap","b-j","manXplc_obs",16.4914939535997,12.4194397056745,11.1264818606543,11.7748461535813,11.9250074211447,11.63309520098,NA,13.5272670716043
"CV","bap","kap","bap-kap","b-k","voiXplc",11.2130449970285,10.7860550235304,10.601825619648,10.8493419518313,10.565002424443,10.8468955346603,11.8630477856415,10.9334776299096
"CV","bap","lap","bap-lap","b-l","multi",12.0568827190673,11.8545387076315,12.304412279113,11.3152747021626,11.0709699840912,11.1010790391937,11.5918179091285,10.6876885665079
"CV","bap","map","bap-map","b-m","nasXson",18.6611971192892,12.2617914944789,13.3715847335414,11.2973311605636,11.8605073865188,12.4433557116329,12.6153279174754,12.9477895048774
"CV","bap","nap","bap-nap","b-n","multi",15.9061155805427,12.1114893700933,15.0110731004467,12.2651945222146,12.5071443369308,13.0213486685352,12.9437747405791,13.8934062600776
"CV","bap","pap","bap-pap","b-p","voi_plos",14.9253160164392,11.861939191607,10.5828960655298,11.4656936645239,10.5287517100289,10.3376146020263,11.0080744601378,9.80732318225651
"CV","bap","rap","bap-rap","b-r","multi",15.5313506173612,10.2508209651514,11.8441981510873,10.3937631011633,11.2685681852895,11.4870633221814,12.2145265130022,12.5311929990383
"CV","bap","sap","bap-sap","b-s","multi",15.2514720008078,13.7068740562895,11.5503117999947,10.8334197759777,13.4043595153027,13.7368863959057,12.7681164410006,12.7087033653314
"CV","bap","Sap","bap-Sap","b-S","multi",18.8010601145854,12.6714850705982,12.5799622622075,12.4076586467433,13.221864255712,12.4883175910851,12.6720961074784,13.8616337328535
"CV","bap","tap","bap-tap","b-t","voiXplc",16.4193471711828,12.0621737333846,10.3845871977634,10.5228890040313,9.86798571596596,10.3143674293084,11.192314109395,12.2888821563098
"CV","bap","Tap","bap-Tap","b-T","multi",16.1191774181134,12.70992013051,11.3368547744792,10.1686925667152,11.4671997337498,10.6092573265315,11.2993990444032,10.0249792715084
"CV","bap","vap","bap-vap","b-v","man_obs",12.3133029804055,10.2164164954017,9.99816180699792,10.4165132573695,10.8675785617218,9.61443444732449,12.0684459539206,10.3441733075492
