"DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"CV","bab","cab","bab-cab","b-c","multi",4.69183484400949,4.61434872857259,4.33289525170935,6.10310291248373,3.97333242499826,4.73710686067918,4.08385489846854,4.62855742230671
"CV","bab","dab","bab-dab","b-d","plc_plos",2.51362472638916,2.99870841512335,3.286879642729,4.42171012290658,4.10004670166097,4.09494338722649,3.81493912950883,5.34832838768227
"CV","bab","Dab","bab-Dab","b-D","manXplc_obs",3.85306058748758,3.6659448282316,3.25135053215261,3.8316069093666,4.16200517773796,4.26898006498556,3.9269632558786,4.97027121335858
"CV","bab","fab","bab-fab","b-f","voiXman",7.69264030157456,6.25705614003576,3.89173685037617,3.20124775924949,4.25332028957277,4.38437357957276,3.83933517946372,7.24091209094973
"CV","bab","gab","bab-gab","b-g","plc_plos",4.97519778557321,2.93572731688323,3.44884571486188,3.03208075663825,4.69949105419445,3.5501491190454,4.99224977850556,NA
"CV","bab","hab","bab-hab","b-h","multi",6.27478512270199,4.43411865404679,3.28001406614795,3.38641361574286,4.08023071761083,4.56343584886409,4.21631326522446,6.18767133299164
"CV","bab","jab","bab-jab","b-j","manXplc_obs",5.61618461880732,3.51537575228484,3.90390670906488,3.4231518423576,5.08893863633415,4.5684093487585,NA,NA
"CV","bab","kab","bab-kab","b-k","voiXplc",4.3342622251601,4.74919549710652,3.85500464569044,3.92527402748776,3.4956045647474,3.94229219682483,4.3145852817718,6.1392914116934
"CV","bab","lab","bab-lab","b-l","multi",4.65102563035891,3.60842303442812,3.12143372994793,3.20247815428224,4.67672693922528,4.02520791654345,4.85656745350205,4.66758977677616
"CV","bab","mab","bab-mab","b-m","nasXson",4.84803350169524,4.71689218130155,3.72875779366759,4.24517475517518,4.09778740921689,4.48878556882116,4.71765190317169,5.1336452954648
"CV","bab","nab","bab-nab","b-n","multi",4.46069494390612,4.08303628414989,3.61120715174411,4.59596592123253,4.59010865644984,3.8935499578918,5.56508574024495,4.27529996815818
"CV","bab","pab","bab-pab","b-p","voi_plos",6.41111841203275,5.58153724041574,3.34933501949981,3.4197363307533,3.48793495778068,3.61696560042416,5.4938766629386,4.54902029415759
"CV","bab","rab","bab-rab","b-r","multi",4.48161850424783,3.62970995273087,3.42019527896953,4.31224138985934,4.77640373789056,4.32141756837979,4.11431256003887,5.67850455994086
"CV","bab","sab","bab-sab","b-s","multi",5.36475185143678,5.5164049238911,3.71512290819973,3.51647455628908,5.10934101402743,4.11457737133751,5.94735526947413,5.597626656029
"CV","bab","Sab","bab-Sab","b-S","multi",6.61299135990038,5.12459119026949,4.16850881623129,4.2071969917663,4.0580329615769,4.73719613022027,4.49766384178937,5.94053272858965
"CV","bab","tab","bab-tab","b-t","voiXplc",4.79166403878511,5.35627934568269,3.38374649250142,3.44683680884086,3.11209578351863,3.47884515619759,4.19534215192489,5.51484800338815
"CV","bab","Tab","bab-Tab","b-T","multi",8.14861227463357,7.69830209600624,4.18730012760203,4.07980424298979,5.40037777144019,5.34845775299195,5.11155115015905,8.11015792752024
"CV","bab","vab","bab-vab","b-v","man_obs",4.68738874407214,4.72176593357135,3.3284936044602,3.2091532717573,3.98066222321959,4.82600335354101,3.988692410705,5.00894856869385
"CV","bab","zab","bab-zab","b-z","manXplc_obs",5.03107180652363,4.44317401096801,4.11104116129982,4.81103061758029,4.82551167596853,4.38349978746709,4.26716198897521,4.91396911328048
"CV","bap","cap","bap-cap","b-c","multi",5.98497474141968,4.56847243436784,5.00343102379266,4.04777217448359,5.20679390316036,4.85797686371459,4.29300480112844,3.70249205038706
"CV","bap","dap","bap-dap","b-d","plc_plos",4.18528666421224,3.73026151598079,3.55974937145833,2.82678371628213,4.16080706978803,3.41864869812615,4.18767920922267,5.51327342728242
"CV","bap","Dap","bap-Dap","b-D","manXplc_obs",4.31449367285762,4.10166877944673,3.84357227200077,3.49255793897842,3.74318669787467,4.04712053643186,3.41911267805677,3.61298882963913
"CV","bap","fap","bap-fap","b-f","voiXman",4.71262303910169,5.94571040348834,4.02426624764602,3.96714459090316,6.58984572760106,5.60594756979314,5.23238383876244,3.97870595468901
"CV","bap","gap","bap-gap","b-g","plc_plos",3.35251178415472,4.23323291870189,3.70171178434464,3.29541536693435,4.10646426908159,4.08881920803393,3.62538273853856,4.09815905026326
"CV","bap","hap","bap-hap","b-h","multi",6.28957169769091,5.77319222247751,5.22836891379639,4.58894084039783,4.83584774282908,4.87517311024286,4.4544382712497,3.70315626152328
"CV","bap","jap","bap-jap","b-j","manXplc_obs",6.16239512158806,4.6640449288489,3.89281208348161,4.10578583622596,4.41710229856266,4.72513157170565,NA,4.59602983269138
"CV","bap","kap","bap-kap","b-k","voiXplc",4.56047892097264,4.54049134431051,4.12692841975824,4.29396432098383,4.10507924133354,4.05643318663988,4.42128286735225,3.7826874632394
"CV","bap","lap","bap-lap","b-l","multi",4.17293462188509,4.17733190142652,4.45707349797557,3.60578750031946,3.78441270799302,4.11545259192675,3.98290762832369,3.6133330049017
"CV","bap","map","bap-map","b-m","nasXson",5.87878286564458,4.69812305730427,4.34087956852353,4.14692712334998,4.50440013536073,4.54408927549339,4.84193596195943,4.28354013502327
"CV","bap","nap","bap-nap","b-n","multi",5.4343193673371,4.71629172820931,5.22438267317119,4.2514866881688,4.48038643560679,4.38752747176188,4.88284922406998,4.84538854550926
"CV","bap","pap","bap-pap","b-p","voi_plos",5.85140491944206,5.13178266150318,4.2273994613825,4.95799447217962,4.1786844982371,4.44539824083679,4.17935353449923,3.28707978975048
"CV","bap","rap","bap-rap","b-r","multi",5.32598138087173,3.95460104993171,4.02844650551784,4.31748372270976,4.33026175833368,4.27603775473338,4.41889048735344,4.46884431621575
"CV","bap","sap","bap-sap","b-s","multi",5.82341539245543,5.08444471752733,4.53661549805449,4.06965134366156,4.74224420678798,5.07439768900601,5.39008498552666,4.43677306445694
"CV","bap","Sap","bap-Sap","b-S","multi",6.70071610728408,5.24145080613176,4.67462633782956,4.07505422199488,4.78617835790275,4.72904050540938,4.51342108426867,5.04990048178296
"CV","bap","tap","bap-tap","b-t","voiXplc",6.70575633717826,4.88871422447022,3.63917630596736,4.00329843820335,3.5057730702258,3.73876444959278,4.23018067734167,5.33266633300786
"CV","bap","Tap","bap-Tap","b-T","multi",7.26478111049793,6.81949396645813,4.64445153872193,4.0532823429323,4.83533377198834,5.0716737209698,4.73284373115685,3.35508352515641
"CV","bap","vap","bap-vap","b-v","man_obs",4.5322167866027,3.98707794790629,3.45156069151407,3.43471972558193,4.51223665945552,3.45036683315417,4.45232811045684,3.52133682049755
"CV","bap","zap","bap-zap","b-z","manXplc_obs",4.62865462874389,4.35659547474727,4.04265868809109,4.83741585731108,4.49295257878261,4.43283163393502,4.2524560193385,4.58439317509988
"CV","bib","cib","bib-cib","b-c","multi",4.69220740664805,3.44233009790232,2.90725864684175,4.1268774310106,4.90078238957932,4.94484660300493,4.09792952441973,3.89051291398817
"CV","bib","dib","bib-dib","b-d","plc_plos",3.37848978929589,2.88201544236839,2.43266155316242,2.7536353304344,3.97461460776764,3.46473429179995,3.58896878889606,3.31549921507573
"CV","bib","Dib","bib-Dib","b-D","manXplc_obs",3.0537754204282,4.05975137337767,2.99749712492773,3.69887449389055,3.69263980112792,3.42354483805808,3.58329109665917,2.99234514838697
"CV","bib","fib","bib-fib","b-f","voiXman",6.1392239854773,5.01897094642524,3.94715826063614,3.77156363008505,5.7465923353942,5.85719570512502,5.9472595207563,5.21973969477761
"CV","bib","gib","bib-gib","b-g","plc_plos",2.99003796060267,4.3143743188985,3.24875442716839,3.18427098192949,4.06018167723769,4.49671799282744,3.8103497404415,NA
"CV","bib","hib","bib-hib","b-h","multi",6.28846394781233,4.41204561601041,3.17011030955279,3.8863981453952,5.17302137217911,4.91497552241102,5.32136924032676,3.93999588526792
"CV","bib","jib","bib-jib","b-j","manXplc_obs",4.19313753759474,3.53675307395829,3.40456850175607,3.56922798349256,4.28684444426616,4.30846083521512,4.3854749783943,4.31298399365454
"CV","bib","kib","bib-kib","b-k","voiXplc",5.791727962211,4.26241789678061,2.66270779499441,3.25372935420118,4.7159311888772,4.67473268817345,4.3920436387439,4.09476474636772
"CV","bib","lib","bib-lib","b-l","multi",4.10586456522914,3.4919159382451,2.72452426338657,3.24969215604022,4.24739428733245,4.01176604391758,3.95887976804346,3.27842400028308
"CV","bib","mib","bib-mib","b-m","nasXson",4.55719556945718,3.8451226168414,2.72114026831255,3.44607089430337,3.92882855981847,3.88193392186346,3.35833385365254,3.34854283311467
"CV","bib","nib","bib-nib","b-n","multi",4.1686426941512,4.32699541428154,2.76419334774311,3.2304503481765,4.6253200289309,4.17108361107555,3.96817224295254,3.92102624611459
"CV","bib","pib","bib-pib","b-p","voi_plos",4.45707327915695,3.79842868156517,2.92736439858311,3.4178682657428,4.78858866990834,4.62571736916043,4.08734881455863,3.54677317622765
"CV","bib","rib","bib-rib","b-r","multi",4.54796726676643,4.15262949209476,3.24125785744144,3.67824452243737,4.74257244087571,4.72019358672526,3.82004305512423,3.94956841752689
"CV","bib","sib","bib-sib","b-s","multi",5.95388009799159,3.86478015669011,3.44911699634935,3.86224422040441,5.18448880980734,5.3200112718027,5.39289450768413,4.66409392326992
"CV","bib","Sib","bib-Sib","b-S","multi",5.38964713020668,4.35401617945284,3.78893691253531,4.11143511764511,4.83699748525325,6.18376571771729,5.15479436767063,4.50286583788598
"CV","bib","tib","bib-tib","b-t","voiXplc",4.76476216228496,5.67932394495247,3.15658565879252,3.37601613150604,5.21940435317077,4.56053359214676,4.53761621704941,4.37723033555963
"CV","bib","Tib","bib-Tib","b-T","multi",7.66276783867838,5.6242399519986,3.00231868139098,3.84589167321638,6.18146623488185,5.77856711174419,6.15927341837029,4.39477176896222
"CV","bib","vib","bib-vib","b-v","man_obs",4.71081942980464,4.77615964885232,3.08116720123617,4.02868965003069,4.60992259465048,3.72890209612552,4.73135571724625,4.23128785853954
"CV","bib","zib","bib-zib","b-z","manXplc_obs",4.9829653292697,4.06130641391333,3.52264676828726,4.56456955269188,4.89279133655638,5.16299223455608,4.7753728117661,4.46446427573649
"CV","bip","cip","bip-cip","b-c","multi",3.84564316906051,5.23743347344991,3.79028974401474,3.85623759310597,4.21779138715309,4.48604095518013,3.94952543518021,4.02437723393305
"CV","bip","dip","bip-dip","b-d","plc_plos",3.4306699614268,4.33714906259214,2.70880435057541,2.66795617231706,3.21149886277409,3.69274047362778,3.91455750942725,4.04407361771828
"CV","bip","Dip","bip-Dip","b-D","manXplc_obs",3.41833080344871,4.05170939415835,2.72085742395731,2.62510415372794,3.62144877258337,3.30668837853728,4.05845747178815,4.15883180668628
"CV","bip","fip","bip-fip","b-f","voiXman",8.7761409228398,8.49046973444156,5.04210262391066,4.72422622911308,4.09432345011359,4.4249903590424,6.16091127203577,5.03409823369969
"CV","bip","gip","bip-gip","b-g","plc_plos",6.15068817707527,5.60068121108828,3.93362301371912,3.46014456333562,3.13924096384289,3.37858482988358,8.15751416812735,5.77575317371325
"CV","bip","hip","bip-hip","b-h","multi",6.45867522205745,7.1952045942744,5.10757591472438,4.61085156541539,4.11114232451357,4.95336018432953,6.59344745558119,4.70023389306557
"CV","bip","jip","bip-jip","b-j","manXplc_obs",4.73179250153519,5.08438546852573,3.66096385007954,4.13900766856014,4.23189274767446,6.89441665888557,NA,5.29459820121634
"CV","bip","kip","bip-kip","b-k","voiXplc",4.22056417373941,5.79140407228067,3.60077959298083,3.71829275546952,3.48975577896173,4.26062741056252,3.55130928302762,4.23058925782837
"CV","bip","lip","bip-lip","b-l","multi",5.07673241124052,4.37559995872585,3.19884359825953,3.09456991426254,4.5466544854151,4.36577359146435,5.47874402097738,5.40152303128041
"CV","bip","mip","bip-mip","b-m","nasXson",4.34378779022338,6.33865918779174,3.58120038672403,3.57196824442849,3.454997049007,4.05965460998467,5.25278828073025,NA
"CV","bip","nip","bip-nip","b-n","multi",5.52218277202364,5.38876800766795,3.27224821889218,3.41540136072885,4.52673078386465,5.18201881833244,5.13987584244258,5.53297064102162
"CV","bip","pip","bip-pip","b-p","voi_plos",6.02029687569081,5.50502795727808,3.72284292449572,3.85182248798937,3.62124283306602,4.97008097081093,5.85361406435316,3.82570372311806
"CV","bip","rip","bip-rip","b-r","multi",4.872852974109,5.62729435596484,4.62626880597327,4.23728615723804,4.53916136957041,5.02897223459388,NA,4.52348477440853
"CV","bip","sip","bip-sip","b-s","multi",4.90566950509772,6.42898326488294,4.53083038497329,5.34687322270119,4.55816173343429,5.5680454687074,5.87211551900634,4.93430197152383
"CV","bip","Sip","bip-Sip","b-S","multi",6.65867409920932,6.1959001560971,4.75476818229419,4.95425755141516,4.3814466074662,4.86753242640631,5.83545103694153,5.43375698385071
"CV","bip","tip","bip-tip","b-t","voiXplc",5.93742709660875,6.50963933977136,3.94172233663815,3.18940232787722,4.1406354619686,3.68618221874083,4.50186439622842,4.69551795102575
"CV","bip","Tip","bip-Tip","b-T","multi",7.47940708870461,7.57414878703598,4.19289785960532,4.90682264447249,3.87299590281113,6.84928845505855,6.80578646408089,5.64445301765765
