"DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"CV","bab","cab","bab-cab","b-c","multi",9.68438219426599,10.6073598093044,10.6882244004985,12.5450453230107,10.0142005783722,11.0550182106313,9.97543993753166,10.6991335594136
"CV","bab","dab","bab-dab","b-d","plc_plos",7.06559103013459,8.70094661630283,8.35749915127337,9.08720903160975,9.96829380341007,9.84878668261301,9.89640963192984,10.5872372738595
"CV","bab","Dab","bab-Dab","b-D","manXplc_obs",10.1260338219665,8.88155961538702,8.4487876781486,9.93131933696646,10.4020736346051,10.2458883219935,10.0161098749204,10.1927346530299
"CV","bab","fab","bab-fab","b-f","voiXman",13.740733334452,10.9342842719436,8.98344996470824,7.61730538541073,9.22318888258786,9.83792111940899,9.27705834958461,12.7390220745107
"CV","bab","gab","bab-gab","b-g","plc_plos",11.9207618034804,7.39384960777658,9.32236732224857,9.1418304894724,10.5300829655665,9.63073655737707,12.0491593526692,NA
"CV","bab","hab","bab-hab","b-h","multi",12.6244222862394,8.81345723696601,9.05043991511838,8.06899179133378,8.25093929019301,10.090058603293,9.86685078954481,12.9085619611596
"CV","bab","jab","bab-jab","b-j","manXplc_obs",10.7265808606314,9.23087655766675,9.58379929932518,9.08193839602094,11.6651437964831,10.0979926583186,NA,NA
"CV","bab","kab","bab-kab","b-k","voiXplc",10.2717760282364,9.24472221629123,9.59126089867109,10.8180797394671,9.48992825464345,10.662763955956,11.1974591381666,12.3869880228358
"CV","bab","lab","bab-lab","b-l","multi",11.7426521871634,8.81715276006404,8.8288598991698,8.47281673006525,11.2861214979054,10.6473406233266,11.0973943380709,10.1102184200194
"CV","bab","mab","bab-mab","b-m","nasXson",12.194409329679,10.9290725511378,10.4906257439533,10.8405817506297,11.0753606328628,12.4664302637725,10.1257136458428,10.7213494652794
"CV","bab","nab","bab-nab","b-n","multi",11.3647852002633,9.88544961466242,9.92084184207842,12.1480110985359,11.6161164321446,11.198314616962,12.9580868556518,10.5513566326317
"CV","bab","pab","bab-pab","b-p","voi_plos",14.0069709066918,10.760623084974,9.13361774700723,8.95620402703899,8.64070181595513,9.77367131980823,11.9391754325631,9.81671593362557
"CV","bab","rab","bab-rab","b-r","multi",10.2251236232389,8.57714799207746,9.46616927574708,9.5240399041969,10.7507127083996,10.4909834175753,10.912061859668,11.0819656339802
"CV","bab","sab","bab-sab","b-s","multi",11.5507181559544,10.1960852248978,9.47626010391312,9.80888148201676,12.5510393907937,10.0278068560555,12.4422508303808,12.5633934416529
"CV","bab","Sab","bab-Sab","b-S","multi",14.2512445974393,11.7507517385934,10.8366144703795,11.2968881469848,10.4406604285552,12.4387235091767,10.9579532103545,11.2366506509418
"CV","bab","tab","bab-tab","b-t","voiXplc",9.4183746217214,10.9623632217748,9.36124124829659,9.35620723369118,8.47635360069454,8.49769861629012,10.7398772131788,10.514953508044
"CV","bab","Tab","bab-Tab","b-T","multi",12.907385808143,13.1513529528199,9.88343784060841,9.26607142808697,10.8105944888078,10.6338251182818,10.6113299684532,13.2399776933461
"CV","bab","vab","bab-vab","b-v","man_obs",11.0302799544809,9.34797686269905,7.43661924695175,8.825544991827,8.82829627089225,11.1463998051084,8.85896649226756,9.40373669914416
"CV","bab","zab","bab-zab","b-z","manXplc_obs",11.9789040579756,9.58480177980971,10.2362158277784,12.0698370508696,11.7225515504516,10.3965043216248,10.4797986604968,11.5955542490593
"CV","bap","cap","bap-cap","b-c","multi",12.7177686597885,10.7724647317794,11.5129047913158,11.2601007984653,12.9056422699227,11.9135850879004,10.5970631354689,9.73885488044125
"CV","bap","dap","bap-dap","b-d","plc_plos",9.92594970718754,8.84718384350468,9.25380277373239,8.6117817876817,10.1187626449389,8.71094362726088,10.5803101465164,11.3268583959183
"CV","bap","Dap","bap-Dap","b-D","manXplc_obs",11.4566168780151,10.2158978572326,9.79279875561265,8.91817858777634,11.1783821166051,10.7915377843931,8.27343492143541,9.11894546212228
"CV","bap","fap","bap-fap","b-f","voiXman",9.21671878200081,10.9155939379411,9.11782152690246,9.52822634388363,12.9230466154199,10.8409888275429,11.272483608758,10.2142665141163
"CV","bap","gap","bap-gap","b-g","plc_plos",8.43567259103293,10.4754554275378,9.84398069085273,8.68097717579894,10.8496999894361,10.5205976776818,9.8258441511053,10.7938460684457
"CV","bap","hap","bap-hap","b-h","multi",12.8593590987585,10.6397709368445,9.97318487502658,10.4821816083094,10.9819169317427,10.8914086183584,10.7761430520237,10.0533673172353
"CV","bap","jap","bap-jap","b-j","manXplc_obs",14.5607613690959,10.70704439052,10.3575689063648,10.2708124218004,10.5816952155016,10.7836342958024,NA,12.1206099749787
"CV","bap","kap","bap-kap","b-k","voiXplc",11.0288397236132,10.1435499217567,9.93856096818981,10.3887523428094,10.0779321063714,10.8432597733884,10.5061051047199,10.2131880171085
"CV","bap","lap","bap-lap","b-l","multi",10.931667979087,10.3781606622607,11.3864703544759,10.3682693635052,10.3586413307232,10.2143518850956,10.3738919963149,9.41415955002284
"CV","bap","map","bap-map","b-m","nasXson",15.613406858508,11.1318815126829,11.6951487607205,10.7658427863052,11.029313754459,11.9887184385246,11.1965438098267,11.5877720261882
"CV","bap","nap","bap-nap","b-n","multi",13.7006718121998,11.3287903134218,13.7159367399295,11.6583836335964,11.6064554738611,11.6846797365279,11.7675528681448,12.5313215917573
"CV","bap","pap","bap-pap","b-p","voi_plos",13.1019478910546,10.5126073700476,10.1855973869163,10.9482877125079,10.2052936385266,9.58514002848363,10.0355826080864,9.1442777749025
"CV","bap","rap","bap-rap","b-r","multi",12.7886167915626,9.60764939258763,10.8521787102161,9.63996876634695,10.4571884692814,10.613366981584,10.6452198549268,10.6673261879221
"CV","bap","sap","bap-sap","b-s","multi",12.8010563911925,11.3461818547608,10.6764991316485,10.2796338464403,11.8740979450512,12.5473381316335,11.7717436886708,11.3341326737367
"CV","bap","Sap","bap-Sap","b-S","multi",15.704616250217,11.8259126158684,12.0154591179648,11.0361954107569,12.1504496237006,11.4587171346137,11.509237472634,12.6764048399173
"CV","bap","tap","bap-tap","b-t","voiXplc",14.4638256233644,10.7716453724392,10.0366548262592,9.71979177025701,9.86599836015362,9.70189625315079,9.76095875369002,11.2877626349937
"CV","bap","Tap","bap-Tap","b-T","multi",13.4506618784585,11.8639991634595,10.6792472191979,9.91181149998532,10.5938113170945,9.92119181087078,9.9915809386733,8.92958701927174
"CV","bap","vap","bap-vap","b-v","man_obs",11.0838838534733,9.28199872915068,9.22435973415435,9.76417949100407,10.6189861925079,9.21308080958383,10.1823046046652,9.67167428860795
"CV","bap","zap","bap-zap","b-z","manXplc_obs",10.7332492073349,9.92711543825435,10.746067768561,10.9657291124325,11.2895657820581,11.4111277229069,10.2525344963285,11.432050252925
"CV","bib","cib","bib-cib","b-c","multi",11.4443356763385,9.49136450307056,8.16837784688087,10.6408593669391,10.331183558996,10.9016489229066,9.87006017468993,9.58358476804004
"CV","bib","dib","bib-dib","b-d","plc_plos",9.61881867839242,7.56828764881945,5.75228046073282,7.00922905491738,8.38229089437785,7.55568992526696,7.87855067977031,8.67608772084477
"CV","bib","Dib","bib-Dib","b-D","manXplc_obs",9.02748410772588,10.6586014015207,6.95798669999231,8.62287358232626,9.0064405090157,8.11343622134857,8.63247266422463,8.15032885097124
"CV","bib","fib","bib-fib","b-f","voiXman",11.8884917711672,9.17357295048575,8.53998419124876,8.55290849497365,10.5900460411548,10.674018746664,11.8998968754292,11.1331617861285
"CV","bib","gib","bib-gib","b-g","plc_plos",8.36445347110924,10.6514324362691,9.10730057871197,8.23867865403765,9.07463743951077,9.70266207049372,8.90112197276071,NA
"CV","bib","hib","bib-hib","b-h","multi",13.029281980049,9.37506249476475,7.82671918729699,8.50661370734876,9.82375447353906,9.51158010554886,10.7535448245938,9.32011122895848
