"DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"CV","bab","cab","bab-cab","b-c","multi",28.8451860812124,28.6589642865202,30.7003519131057,29.4991203476033,26.0960647911514,29.9745675057197,27.2394017837442,28.1064713876912
"CV","bab","dab","bab-dab","b-d","plc_plos",24.7353193614887,24.6510608293085,23.9052153380512,25.0994468281341,26.9737854566202,26.2289065526813,26.3027174402262,26.7084240644255
"CV","bab","Dab","bab-Dab","b-D","manXplc_obs",27.8340472445406,24.7909017518754,23.8245981619631,25.6157769432149,26.2705499243283,26.5845841833087,28.3342676055437,29.8309592516424
"CV","bab","fab","bab-fab","b-f","voiXman",30.8035355300355,27.449850659142,25.5267021945915,24.3745100956496,22.119898654515,26.7516530791122,24.9790557500304,29.2066038585924
"CV","bab","gab","bab-gab","b-g","plc_plos",31.7687992593098,22.2558618419279,25.4643977341579,22.4793393654355,27.8343147064802,27.7285861574353,32.4034459449251,NA
"CV","bab","hab","bab-hab","b-h","multi",30.8587205320508,24.2585969128923,24.4989162248996,25.5504154695876,21.3276247654521,26.0937048230834,27.5162705079504,33.8601111722162
"CV","bab","jab","bab-jab","b-j","manXplc_obs",28.9119052620265,26.8711328823087,27.5409464973975,26.2990727030031,30.1447903802986,25.3095870499606,NA,NA
"CV","bab","kab","bab-kab","b-k","voiXplc",30.43991189254,22.7869271956199,28.2121732391705,26.7653633414056,24.2043827272617,29.9472650488487,31.1570351860469,30.8431414661269
"CV","bab","lab","bab-lab","b-l","multi",33.2621645933278,26.076401815778,24.8086449433891,27.7508831060329,29.5106137177669,30.7120852013794,30.9628925074089,28.116114701275
"CV","bab","mab","bab-mab","b-m","nasXson",33.8973865277176,29.2187215811307,29.3633939347692,29.0386797558887,28.3698831339099,35.8647477868487,26.1451374978217,30.2688758238384
"CV","bab","nab","bab-nab","b-n","multi",33.0966658006596,26.9149141104007,26.985198494358,33.0660086531279,31.7865677733225,30.9535926680008,33.7265437828116,29.6746900471204
