"","DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"1082","CV","Sib","zib","Sib-zib","S-z","voiXplc",11.7547517342951,13.6244100361438,9.78208015282435,10.7859852940805,13.8166836974267,15.8299554891175,9.53391150269952,9.53545714091624
"1083","CV","Sip","tip","Sip-tip","S-t","manXplc_obs",10.1390652744222,9.83778793154499,8.89281453541267,7.52710237094689,8.9000773015595,9.00992003790324,9.28014815768789,7.9499805980187
"1084","CV","Sip","Tip","Sip-Tip","S-T","plc_fric",10.4792115622396,9.99663685521536,9.18677963448695,7.81543587163233,8.90005821060206,9.48052905873649,9.2894869461925,8.1426559069331
"1085","CV","Sip","vip","Sip-vip","S-v","voiXplc",11.4899150748045,12.6833086809064,10.5427266677185,9.33472445597664,10.59260773206,10.9775261256445,9.59384427618996,9.87542489184781
"1086","CV","Sip","zip","Sip-zip","S-z","voiXplc",12.5856882691731,11.7967550918214,11.2165222841274,11.0573489914593,12.6029504308212,14.5965128303505,9.56066260802195,11.2848368667473
"1087","CV","Sub","sub","sub-Sub","s-S","plc_fric",13.3038621406382,12.376484569171,9.81645927958169,9.70011305420941,11.9795120303255,11.8815032715412,9.09426178858344,9.37430386076194
"1088","CV","Sub","Tub","Sub-Tub","S-T","plc_fric",10.1237578991967,12.7702006658766,10.0011688095495,10.8825283788687,10.6848775158717,9.34079363858744,9.8010293033244,9.05808166481835
"1089","CV","Sub","tub","Sub-tub","S-t","manXplc_obs",10.0291769015956,10.3661249799568,9.9959063396541,7.24276652937897,10.6793641846274,9.71191644105299,8.76806371935417,8.5638147766113
"1090","CV","Sub","vub","Sub-vub","S-v","voiXplc",14.2440551329548,14.1205321830644,13.1293186329498,13.8687861342767,13.3295915325916,12.508218035019,11.682443701346,8.97505201326259
"1091","CV","Sub","zub","Sub-zub","S-z","voiXplc",12.9236012844815,15.1855225799199,9.98355575636233,10.0893978781279,12.8938391947042,12.1682295876143,9.79258020563547,10.9749442959214
"1092","CV","Sup","sup","sup-Sup","s-S","plc_fric",11.9828529333552,11.5235458054662,9.70906836003933,10.0669497553396,12.1857209574482,12.4299290030082,9.51455857140992,10.4052590578371
"1093","CV","Sup","Tup","Sup-Tup","S-T","plc_fric",12.9834025045956,10.8864775047906,10.0838118289505,9.7788557103159,12.4972077447148,11.3274422253498,9.78010760020862,10.4426682869784
"1094","CV","Sup","tup","Sup-tup","S-t","manXplc_obs",9.96360220353566,9.61041561236317,8.71717185621973,8.79266038351322,8.9837606463444,8.99596874266549,9.85412852057438,8.33584619941479
"1095","CV","Sup","vup","Sup-vup","S-v","voiXplc",12.4961319916359,12.2813970220731,12.6848051485197,12.1759524754291,13.0242168599979,14.5393908329593,10.4698596539523,10.8265795376371
"1096","CV","Sup","zup","Sup-zup","S-z","voiXplc",13.8685522003618,12.2228728757771,10.455679076947,11.2780042556591,11.391891513449,12.7139003740741,10.5547875883965,12.4683659068147
"1097","CV","sub","Tub","sub-Tub","s-T","plc_fric",9.61100494634747,9.53779571265157,7.34175806337677,8.48833316890458,10.7084957040695,11.324392420688,9.1401422567091,9.34618138342201
"1098","CV","sub","tub","sub-tub","s-t","man_obs",12.5323787007785,9.74250807115654,8.61410364571792,7.31138400793906,10.4890484509111,10.9351053783852,8.85936074570394,8.73524356763226
"1099","CV","sub","vub","sub-vub","s-v","voiXplc",13.796814140644,11.7190325061778,11.9142170350989,13.8143605455258,12.5933347284734,14.497386415225,11.6016388595994,9.76650046982819
"1100","CV","sub","zub","sub-zub","s-z","voi_fric",10.4175844809265,10.5026994461152,7.75787524664996,8.91581576490944,10.1573329830862,11.7851599296656,8.90305967345215,9.16265023624747
"1101","CV","sup","Tup","sup-Tup","s-T","plc_fric",12.4800945498063,10.9583178771759,7.88896627148818,8.31617268176537,11.6704348785817,10.3417703201821,8.60568414376396,8.88875613042995
"1102","CV","sup","tup","sup-tup","s-t","man_obs",10.2067987371717,12.2874075630169,7.41786595291796,7.6697117471724,9.7175971409753,11.6011971563233,9.63429263051929,9.67845821453676
"1103","CV","sup","vup","sup-vup","s-v","voiXplc",11.3861681886791,12.1075472109766,10.7080928881164,10.4658197359198,13.3021417919841,13.5211001904534,10.8667663417972,10.109743998298
"1104","CV","sup","zup","sup-zup","s-z","voi_fric",10.7250235551873,10.9658760977266,7.52695794151998,8.69993231503016,9.97700375445258,10.3707752799445,8.68808926902677,9.39720281112613
"1105","CV","tab","Tab","tab-Tab","t-T","manXplc_obs",8.60858004309786,9.02060744513481,7.996942760852,8.56367044810992,8.76432645750626,9.14252612417918,9.14301606431398,10.1166852278025
"1106","CV","tab","vab","tab-vab","t-v","multi",11.6602871871238,8.56493434649789,9.1695239253199,8.6602214247365,9.33205177042324,10.272041235295,9.30573577695168,8.8912462984703
"1107","CV","tab","zab","tab-zab","t-z","voiXman",11.5944132444777,9.9120634501645,9.63171270941602,8.52280170878918,11.3262303498502,9.92728117026774,10.6382918348473,10.1394235022483
"1108","CV","tap","Tap","tap-Tap","t-T","manXplc_obs",11.4158592591333,9.61733473958067,9.0004613571587,8.13659293130678,8.3494031619652,7.7691815060245,9.61509347479196,9.78346970508776
"1109","CV","tap","vap","tap-vap","t-v","multi",12.925421890381,11.0365085766953,9.54510103827132,7.70493392771577,8.92059126358701,8.97399283819859,9.67775010856666,10.2255016136056
"1110","CV","tap","zap","tap-zap","t-z","voiXman",13.6143071137377,10.9324253758415,9.95772208216094,10.4036423120332,9.902981663465,10.0172630972894,9.75089992625956,10.5212632648978
"1111","CV","tib","Tib","tib-Tib","t-T","manXplc_obs",8.82258945305201,8.7417140737125,7.59362905539521,8.20623463721092,9.7505595696996,9.90244235466096,8.72064554691059,9.2423669052756
"1112","CV","tib","vib","tib-vib","t-v","multi",10.6113400593009,10.0323285683226,7.76268571469446,8.65107946577676,9.88088217866548,9.85475184496723,6.84404780725216,9.8973703396488
"1113","CV","tib","zib","tib-zib","t-z","voiXman",10.2791291709251,11.1970959111799,7.77600858121534,9.05727289824989,10.904459136959,11.9838492171221,8.35812965575636,9.86864547916377
"1114","CV","tip","Tip","tip-Tip","t-T","manXplc_obs",8.96310208755526,8.70441510131381,8.22829685911295,7.27139019944338,9.1593922990413,9.70286356868509,9.32386635756517,7.58037167495502
