"DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"CV","bab","cab","bab-cab","b-c","multi",10.7324381601181,10.2640382639878,10.4256964439302,10.9117951962219,8.92705266367723,10.6353007784504,9.66557605260879,10.1703028893872
"CV","bab","dab","bab-dab","b-d","plc_plos",7.78527019859299,7.9424006833827,7.45924569085838,8.5906109673102,9.28329499845997,9.17365739510278,9.1192351967927,10.2415228057252
"CV","bab","Dab","bab-Dab","b-D","manXplc_obs",9.46381192226217,8.25024006718306,7.89488538474971,8.4844030065065,9.58021332054083,9.44461432406104,9.62863672033684,10.833617632397
"CV","bab","fab","bab-fab","b-f","voiXman",13.3131915307063,10.8133321998554,8.64835517452376,7.56806399508622,7.97412713483342,9.29094737458491,8.73008161243207,11.6046241548967
"CV","bab","gab","bab-gab","b-g","plc_plos",11.1139471943265,7.41441866933234,8.66476244605024,7.25452694403711,9.52691058688004,8.74002963459808,11.445994536613,NA
"CV","bab","hab","bab-hab","b-h","multi",12.0519409158036,8.94586644211902,7.78918880748346,7.86889064471285,7.64989603507183,9.65599588881032,9.41944720330937,12.4279509642938
"CV","bab","jab","bab-jab","b-j","manXplc_obs",10.8374127988285,8.87619215251995,9.65160468113281,8.43760091881007,10.5771123517932,9.22375179835773,NA,NA
"CV","bab","kab","bab-kab","b-k","voiXplc",10.3258346387851,8.71407513911258,9.63776290159585,9.02579694026786,7.96707454699454,10.0591515180752,10.7971093922396,11.74378643363
"CV","bab","lab","bab-lab","b-l","multi",10.9123787798344,8.88583760519133,8.13435615819332,7.98363830845377,10.3568647393189,9.77305261921472,10.7888166514321,9.83868782844931
"CV","bab","mab","bab-mab","b-m","nasXson",11.6001298994601,10.1249284062418,9.57559774626421,9.3220154010279,9.21114938741714,11.3905790002935,9.54435489801765,10.6557441327596
"CV","bab","nab","bab-nab","b-n","multi",11.3152119725769,9.3447262720207,9.08329440584519,10.9987752768699,10.4984713000147,10.1176074398464,12.3758931213183,10.0273479191671
"CV","bab","pab","bab-pab","b-p","voi_plos",13.8866032565221,10.102109380356,8.03009614730336,7.6988329971104,7.39039019294065,8.95468277483436,12.0267650265878,9.49317950086834
"CV","bab","rab","bab-rab","b-r","multi",9.70614757085047,8.48584562247319,8.37693556367216,9.04255112443338,9.75563779888876,9.92888795252683,9.82446112028297,10.267818409145
"CV","bab","sab","bab-sab","b-s","multi",12.051625490652,10.9038774770048,9.11942895423067,8.48363661983764,11.6990888459347,9.6569598610762,11.7873317543601,12.0405878804404
"CV","bab","Sab","bab-Sab","b-S","multi",14.5890451628757,11.1623111524797,10.3931777908019,10.1626393843951,9.26007395162926,11.8979335346421,10.6581246665242,11.4771604477892
"CV","bab","tab","bab-tab","b-t","voiXplc",10.2808362542831,9.89101225840363,8.50609735704028,7.95444150009653,7.68041839039905,8.30822228149325,10.0937564250309,10.119283612948
"CV","bab","Tab","bab-Tab","b-T","multi",13.2622654903086,13.050439267532,9.24243988692132,9.1752772202818,9.77552287544375,10.3535306217799,10.1636658534978,12.9402542767697
"CV","bab","vab","bab-vab","b-v","man_obs",11.080537479314,9.31504251765454,7.35052373319053,7.91211818721612,8.07540645239887,10.638831281181,8.7657505735025,9.64576706440893
"CV","bab","zab","bab-zab","b-z","manXplc_obs",11.9472782287377,9.64848665414789,9.76793537292054,9.94102934864371,11.1803872348929,9.8904503463328,10.1585326678909,11.2629750690238
"CV","bap","cap","bap-cap","b-c","multi",13.4446904888019,10.5905040803124,10.4249301335156,9.89950349209257,11.827656654188,11.6377482080708,10.6339889402819,9.33409148161587
"CV","bap","dap","bap-dap","b-d","plc_plos",9.77529731045148,8.77051934545943,8.64035115389457,7.69682933252033,9.59954190218551,8.12739295480407,10.4427308158797,11.1435542656202
"CV","bap","Dap","bap-Dap","b-D","manXplc_obs",11.8639000671237,10.4740133078286,8.9253390052097,8.6702713653329,9.72539343042655,10.0435107211067,8.02367142197482,8.88475031876219
"CV","bap","fap","bap-fap","b-f","voiXman",9.3509945226264,10.9547411629378,8.88213602381435,9.07618304750362,11.6002779543664,10.4320064784454,11.4621567562895,10.3413160241101
"CV","bap","gap","bap-gap","b-g","plc_plos",7.90669811120807,10.6260086487829,9.15341985866334,8.15560470713792,9.58174635832813,10.0048694668103,9.25889635522177,10.2674200377228
"CV","bap","hap","bap-hap","b-h","multi",13.2999477867822,10.4544157127383,9.73885593736611,9.75256651104523,9.63664733593087,9.71978979482103,10.7618217160858,9.9164269862852
"CV","bap","jap","bap-jap","b-j","manXplc_obs",14.4687167146296,10.7033317358709,9.41573368871938,9.91106644469347,10.3214373770048,10.3967570170167,NA,11.7248773789979
"CV","bap","kap","bap-kap","b-k","voiXplc",10.6864231734523,10.0130870168126,9.36483199090356,9.82708007394904,9.43659015827665,9.5249752143828,10.485917307311,9.67628871854482
"CV","bap","lap","bap-lap","b-l","multi",10.6336556558605,10.1791692952627,10.0408556143505,10.0095555131761,9.49467633632515,9.56022372299991,9.85842749728735,9.31089772119105
"CV","bap","map","bap-map","b-m","nasXson",16.2252341167241,11.1186735802202,10.6217714244063,9.71778887858023,10.2912332828415,11.1587798959127,11.0386877314634,11.0077011274671
"CV","bap","nap","bap-nap","b-n","multi",13.6701089689563,11.1631636602347,12.781680811986,10.5418421106761,10.6170139052798,11.3712255137529,11.0868748892851,11.7145550282442
"CV","bap","pap","bap-pap","b-p","voi_plos",12.8372241646602,10.6906140057045,9.39842762824102,10.5066535823965,9.52726250121474,9.21347354311358,9.73724191386283,8.66805914199227
"CV","bap","rap","bap-rap","b-r","multi",13.405264946644,9.00838921371606,9.92465433596745,8.75629650775147,9.83411578598247,9.97765752292487,10.6718753646401,10.8825242773479
"CV","bap","sap","bap-sap","b-s","multi",13.2283933412704,12.2796685521758,10.2257758292979,9.58658447930551,11.4201715768755,11.7511107237023,11.5462946430621,10.919729556357
"CV","bap","Sap","bap-Sap","b-S","multi",16.3134648362037,11.6417197766027,11.0432000831593,10.6591549840906,11.5774758189056,11.1460673119998,11.3187328241921,11.8769611538819
"CV","bap","tap","bap-tap","b-t","voiXplc",14.3928001427553,10.7502303726128,9.17742997367865,9.21519182538647,8.64035552547901,8.72489742340777,9.88997827210317,11.0056934107265
"CV","bap","Tap","bap-Tap","b-T","multi",14.3169384213554,11.7998122544663,9.96825403576413,9.15724674956317,10.1431959888505,9.46625034904954,10.1854032754879,8.729923985108
"CV","bap","vap","bap-vap","b-v","man_obs",10.6861028493702,9.17736452495023,8.63286680684196,8.91295373680657,10.1224674807288,8.55600007759757,10.3465957203962,8.99316086420956
"CV","bap","zap","bap-zap","b-z","manXplc_obs",11.6500457704594,10.1510400061489,9.88226675723109,10.7057412229429,10.9997776991664,11.1609150586741,10.380320396622,11.1811823637191
"CV","bib","cib","bib-cib","b-c","multi",11.8698771648133,8.86253345200681,7.3067434001841,9.48163907449487,9.84864884223494,10.1960445933986,9.23651085145484,8.6977205023516
"CV","bib","dib","bib-dib","b-d","plc_plos",8.88475107033683,8.17819390430306,5.22314394414142,6.24547269352045,7.67622371957228,7.37434998669235,7.39426648717845,8.1610122377168
"CV","bib","Dib","bib-Dib","b-D","manXplc_obs",8.20057837955267,9.34387404866098,6.00958352928629,7.89461499735159,7.83382452531777,7.48472053127183,8.02553942063395,7.79829688130163
"CV","bib","fib","bib-fib","b-f","voiXman",11.0974827002846,8.488797115305,7.62638986728305,7.85777991454569,9.60502835962667,10.4454125788961,11.1899239220705,10.0156669559431
"CV","bib","gib","bib-gib","b-g","plc_plos",8.62832278960919,9.19508971233247,7.54416256980979,7.31877279431781,7.81092120118054,8.71479608571894,8.17714922782409,NA
"CV","bib","hib","bib-hib","b-h","multi",12.4983362577515,9.08983542385483,7.35487801885824,7.54746323582381,9.18541565705696,8.15944179498304,10.091413727202,8.47208581434248
"CV","bib","jib","bib-jib","b-j","manXplc_obs",9.41002804275257,8.05147951276238,7.61399654589952,8.60919820712411,8.97514331838583,8.99702537514571,9.75704766058063,10.1304269891109
"CV","bib","kib","bib-kib","b-k","voiXplc",12.0139238457048,10.0325232321044,6.29659708804928,7.50295796828983,9.33293659181326,9.23508215841527,10.0690070788767,8.77290554301035
"CV","bib","lib","bib-lib","b-l","multi",11.4882293191326,8.48400016218369,7.06539078199923,7.68499162758555,8.82928501882834,8.50891779276873,9.22731282565987,7.64462538598889
