"","DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"14","CV","bab","sab","bab-sab","b-s","multi",9.10371497811829,8.53665271079211,6.20522884363497,5.81009241618418,8.90278264360544,6.7681158891854,8.47265228419588,8.36763301228656
"15","CV","bab","Sab","bab-Sab","b-S","multi",10.2653907537896,8.95435419146493,7.38241660572394,7.58377089722936,6.924427830725,8.13677706361456,7.93052691328633,8.55733268904114
"16","CV","bab","tab","bab-tab","b-t","voiXplc",7.80766918782667,6.55355087205177,5.26420652798111,5.41453396208292,4.78375130556636,5.29314959848054,6.95077784258206,7.48235453421642
"17","CV","bab","Tab","bab-Tab","b-T","multi",9.777147328719,10.2200263261828,6.24778916782518,6.53026540892952,7.39148805780984,6.98009733287594,7.51289228606534,10.3513150640765
"18","CV","bab","vab","bab-vab","b-v","man_obs",5.88499674541449,6.95222549263162,5.25218673316102,6.37283984759218,6.6329018838349,7.30114980502986,6.28918100768725,7.04430743134072
"19","CV","bab","zab","bab-zab","b-z","manXplc_obs",8.62298664450778,6.84817805272942,6.87820363482816,7.24914190406352,8.43953792251821,6.89594401645349,7.01974092911145,7.98016452295206
"20","CV","bap","cap","bap-cap","b-c","multi",9.23391670507745,7.97356806142386,7.46926174180135,6.02715653259946,7.81177486864133,8.42864826856171,7.41511790741644,7.00935338300507
"21","CV","bap","dap","bap-dap","b-d","plc_plos",6.29186747069001,5.75063221572411,5.37583079773826,4.06340041739273,5.7976138343328,4.50169813526871,5.57967543740472,8.28438997955102
"22","CV","bap","Dap","bap-Dap","b-D","manXplc_obs",6.48367284388655,6.02201299022418,5.04174356559756,5.3979170027165,5.87496365116432,5.63449405530267,5.44884451714668,5.78219464144511
"23","CV","bap","fap","bap-fap","b-f","voiXman",6.32283122012187,8.4215848864076,6.38242511007539,5.93937521938216,8.30065561397585,7.48719530590639,8.40936676661433,6.82186605128037
"24","CV","bap","gap","bap-gap","b-g","plc_plos",4.99207229796609,6.03652405013223,5.22930841178538,4.51203041231779,5.44264475203636,5.92841935497256,5.38587535122404,6.0380814127299
"25","CV","bap","hap","bap-hap","b-h","multi",8.76468540727032,7.81583003937706,7.0028118353157,6.355702290122,6.87372521664231,6.77712934123978,7.13819320864836,6.82915917041766
"26","CV","bap","jap","bap-jap","b-j","manXplc_obs",9.92669171994299,7.63595968601819,5.97355110485308,7.02799851804324,7.2874467679572,7.17075894156841,NA,8.39747044004852
"27","CV","bap","kap","bap-kap","b-k","voiXplc",6.59447695695547,7.18662949495128,6.00266807319812,5.9184748649249,6.03966011478121,6.65281813471802,6.96106610417723,6.31342987967008
"28","CV","bap","lap","bap-lap","b-l","multi",7.28632491596942,6.8198691779452,6.683131826014,6.24155729427148,5.57252526870535,5.76277071129081,6.61671528963627,5.92801393185194
"29","CV","bap","map","bap-map","b-m","nasXson",9.58430968692566,7.28018991172626,6.26540063359266,6.21140752281914,5.98747762406668,6.6466009585802,6.37242050556324,7.74986878239606
"30","CV","bap","nap","bap-nap","b-n","multi",8.97601468231429,7.23240932605792,7.53359298521753,6.45744656253798,6.64097436027672,6.8093518134397,6.80075076711547,8.8317325819326
"31","CV","bap","pap","bap-pap","b-p","voi_plos",8.45599192325444,7.35826734802529,5.77810325875743,7.06087947340952,5.90301610663745,5.68395459527605,6.10232940482778,5.95703235623153
"32","CV","bap","rap","bap-rap","b-r","multi",8.15105781191662,6.02457013820252,6.10782214000484,6.08568935218642,6.85461063221736,6.96585108807791,6.94789543531888,7.85807692558108
"33","CV","bap","sap","bap-sap","b-s","multi",9.72962227222036,9.33771186524196,6.63092301887175,5.88476272255675,7.590142218346,8.35169505228173,7.78138848098055,7.52992105671364
"34","CV","bap","Sap","bap-Sap","b-S","multi",11.661427647862,8.6416507783876,8.02084862649455,7.41948065001407,7.78854045843072,8.03599691784026,8.18320489119259,9.62518933513176
"35","CV","bap","tap","bap-tap","b-t","voiXplc",9.61263302687573,7.51032204755974,5.71115808454985,5.96367723521594,5.08415256031049,5.42693519834539,6.78561986063492,7.88869396610333
"36","CV","bap","Tap","bap-Tap","b-T","multi",10.1005813506907,8.95703095075676,7.19415279621989,5.82639451331241,6.22959754223679,6.96781461882909,7.35075458235442,5.90701151763434
"37","CV","bap","vap","bap-vap","b-v","man_obs",7.01311321162659,5.7186822534706,5.16440519909422,5.2107596363454,6.04875319813608,5.20433983039892,6.26051393185296,6.06666165755848
"38","CV","bap","zap","bap-zap","b-z","manXplc_obs",7.91488755595662,7.48615051297855,5.89401685459691,6.91105121660787,7.7555553997814,7.38618534216611,6.79291137343546,7.80374329840215
"39","CV","bib","cib","bib-cib","b-c","multi",8.65930147432768,6.51759624560155,5.32162908171789,8.03345422861837,8.99797771024784,7.96903964664869,7.26861131322193,7.05208883021253
"40","CV","bib","dib","bib-dib","b-d","plc_plos",5.33248547546782,4.38082739116253,3.61127568155367,4.61652335936943,6.54177030735268,5.98322704887104,5.14863476742703,5.42869860004971
"41","CV","bib","Dib","bib-Dib","b-D","manXplc_obs",5.4004834820341,6.55555221448537,4.48288016975281,5.87328139240351,6.28265203826994,5.38227666938184,5.83803444154239,5.20900234022557
"42","CV","bib","fib","bib-fib","b-f","voiXman",8.50784504551013,6.57305970631369,5.55823519771102,6.48369973249785,7.83646478112111,8.49251337003857,8.41787518573166,7.76382072015812
"43","CV","bib","gib","bib-gib","b-g","plc_plos",5.28157966997335,6.3656891384276,4.70212222929898,5.48564046933181,6.04495441407989,6.4627403968836,5.97334334236035,NA
"44","CV","bib","hib","bib-hib","b-h","multi",8.81090176715597,6.79165657252463,5.56023020178034,5.92875498112792,7.2074729154471,6.84386922211002,8.01639286279428,5.70638591292186
"45","CV","bib","jib","bib-jib","b-j","manXplc_obs",6.81781984219574,6.34175391976824,5.65416896821377,6.85927625547195,7.08925543231935,7.13636721677889,7.16566960679819,7.11018118463894
"46","CV","bib","kib","bib-kib","b-k","voiXplc",8.57595788424765,7.30136057336933,4.24447908830535,5.82359343247366,6.67015611444816,7.43903987651867,7.42895347170916,6.50870449433925
"47","CV","bib","lib","bib-lib","b-l","multi",7.42980306003348,5.72076460697869,4.65810901925383,6.08020574866929,6.76178136177163,7.19168865825449,6.04571699055357,5.26641903396927
"48","CV","bib","mib","bib-mib","b-m","nasXson",6.79300514563573,5.8365720626048,5.07833056787241,6.06494278363779,6.96627455550954,6.81601293260759,5.65392580450669,5.84656641851698
"49","CV","bib","nib","bib-nib","b-n","multi",6.3345956955784,6.48898290947583,4.42639565032178,5.08903991384713,7.17554533677946,6.23195866367112,5.8103592921504,6.08215910851107
"50","CV","bib","pib","bib-pib","b-p","voi_plos",6.50847421325292,6.072878746781,4.45608019380106,5.66520669248804,7.07848779595419,6.01583867215249,6.85644613383757,5.77651416222362
"51","CV","bib","rib","bib-rib","b-r","multi",6.67779238309609,7.17367352666513,5.01336501369362,6.77321012166679,8.55064741569626,7.89968646736324,6.29198058200647,6.98214287220276
"52","CV","bib","sib","bib-sib","b-s","multi",9.66236604608954,6.38643844400045,5.7077951516253,8.14472211032223,8.51698695897036,8.69111679960769,9.00941525289257,7.75314274078288
"53","CV","bib","Sib","bib-Sib","b-S","multi",8.43441118524671,7.96735381780528,6.74899503738161,8.41886426074665,8.98072856154712,11.3726685199721,8.84085551897046,7.64441177636698
"54","CV","bib","tib","bib-tib","b-t","voiXplc",7.4850448759051,7.71818978173296,4.68349258023954,5.86889310702654,8.20130623036812,7.50937857741216,6.64189352002554,7.3690079890877
"55","CV","bib","Tib","bib-Tib","b-T","multi",10.4078263741189,7.37847036034164,4.37242164393506,6.4402469370139,8.77699394960093,8.46144448297257,8.77482441981684,6.98028724026616
"56","CV","bib","vib","bib-vib","b-v","man_obs",6.77508151164288,6.23641560862921,4.93909994580021,6.17904115278894,7.20067137459337,6.74752425496996,6.82666236520873,6.47696728577604
"57","CV","bib","zib","bib-zib","b-z","manXplc_obs",8.47314063883691,6.80655882435645,5.69657809593965,7.03260705423456,8.37662587704322,8.06203893852456,7.65474686650246,7.33612410577263
"58","CV","bip","cip","bip-cip","b-c","multi",6.69686697593427,8.13180572809362,6.95555873135853,7.13372348994065,7.05753970036334,7.10770288533922,7.48535192075381,6.95587906103956
"59","CV","bip","dip","bip-dip","b-d","plc_plos",4.97413693572882,7.10265908848653,4.37531928943221,3.78420951381891,5.20628826894435,5.07013832002773,7.04805123403036,5.84197336889257
"60","CV","bip","Dip","bip-Dip","b-D","manXplc_obs",5.36901388985437,5.84462990910317,4.07425436347672,3.47637174893304,5.67603564445562,5.08852452938645,6.71637853734377,6.02357804296199
"61","CV","bip","fip","bip-fip","b-f","voiXman",10.2850698464894,10.7210164887711,6.94412047749528,6.70060842668426,6.16436064044246,6.39103828891719,9.37622608361078,7.86284454212626
"62","CV","bip","gip","bip-gip","b-g","plc_plos",7.74947443903239,7.91415187052357,5.66536758383078,5.55882054075832,5.36394308795728,5.58833218089065,9.97169275455494,8.74959871434402
"63","CV","bip","hip","bip-hip","b-h","multi",8.07520441894895,8.97652578939539,7.27826571755917,6.87717303100432,6.09405838558455,6.82684554726014,9.05657049484266,6.63243417433914
"64","CV","bip","jip","bip-jip","b-j","manXplc_obs",6.94535564785265,8.14089829455312,5.82981157656748,6.87359852736867,7.11931620109378,10.3362121022347,NA,7.76896786166938
"65","CV","bip","kip","bip-kip","b-k","voiXplc",6.38606143157196,8.43507067701816,5.336529116356,5.80668810422347,5.91208755063409,6.44838920983034,6.34933107877455,7.03244978544737
"66","CV","bip","lip","bip-lip","b-l","multi",8.89322356522267,6.68721744913681,4.63997393186822,4.45245286636205,7.64440263266111,7.53239069541756,7.96492186723788,7.7768487840176
"67","CV","bip","mip","bip-mip","b-m","nasXson",6.52424634601206,9.07737552661366,5.49552503369899,4.75323769758082,5.55053821615831,6.48780936381063,7.78981780027418,NA
"68","CV","bip","nip","bip-nip","b-n","multi",8.65650868783638,8.24094129946116,4.9612128781809,4.79409126014603,7.6038878024562,7.74501880872594,7.81142213451122,7.23022453311948
"69","CV","bip","pip","bip-pip","b-p","voi_plos",7.16227070056869,7.71448526940012,4.98043607809158,5.37828395333902,5.4618182095189,6.88718761539193,8.45081782751004,6.14012804925199
"70","CV","bip","rip","bip-rip","b-r","multi",6.75418451877178,8.58169704929401,7.94149379422575,7.2401434109512,7.61295577202444,8.52451569655336,NA,7.47378188317438
"71","CV","bip","sip","bip-sip","b-s","multi",8.76685463170561,11.1144810523613,8.11792972750517,8.73260670579939,8.1483154877571,9.53071254440539,9.44115407992947,8.23343054480737
"72","CV","bip","Sip","bip-Sip","b-S","multi",10.2702979484026,9.22412358912781,8.05995939113956,7.71595543706218,7.16452732098098,7.69686790364653,9.804490761273,7.94243834376144
"73","CV","bip","tip","bip-tip","b-t","voiXplc",7.78622405063676,8.86776634859154,6.1164894369537,5.00682614134886,6.61263135547802,6.07651717142272,7.50609713530682,6.9589182130148
"74","CV","bip","Tip","bip-Tip","b-T","multi",9.73338160643935,10.4789415565986,6.64555416919521,6.72711055982885,5.82400277930471,9.72647121316554,11.0162299438019,8.65723698441844
"75","CV","bip","vip","bip-vip","b-v","man_obs",6.67935315001314,8.3348100566944,5.00022217057404,5.58516953663189,5.34162507684841,5.68677604842884,8.59874553761448,6.5161413512555
"76","CV","bip","zip","bip-zip","b-z","manXplc_obs",8.26842422469975,8.8461397568409,6.08881367916602,6.73223134687879,7.17705547727026,8.7885170298229,7.18934035448935,8.60999010712258
"77","CV","bub","cub","bub-cub","b-c","multi",8.65771356718928,8.67647139109847,9.76453621770999,8.1947236219002,9.93961455594546,10.3709439222587,8.1811846105465,6.60870957438335
"78","CV","bub","Dub","bub-Dub","b-D","manXplc_obs",5.42004510808039,6.18434060959503,5.92726200796148,5.94495788720097,7.03022562314215,7.62262050188759,6.65989918479319,6.19770117817379
"79","CV","bub","dub","bub-dub","b-d","plc_plos",7.35487468425386,5.18852633244316,6.45330153025675,6.2352580586809,6.95934351338835,4.98174928032778,6.85410473150207,5.6988601595835
"80","CV","bub","fub","bub-fub","b-f","voiXman",5.26806524353649,7.84393558335585,6.89580808438184,7.41907255425,7.04921181432135,8.32671097994686,7.3453334036672,6.75717031167362
"81","CV","bub","gub","bub-gub","b-g","plc_plos",4.71336756891673,5.45104498646037,5.39161993655777,6.16236272889722,6.19985153311506,5.3054989876368,6.54383830213297,5.17832669032753
"82","CV","bub","hub","bub-hub","b-h","multi",5.30574983598764,6.57313347184366,6.59600490275112,7.36273705778052,5.17118271850036,7.47720837618418,7.17183485621145,6.65462710735835
"83","CV","bub","jub","bub-jub","b-j","manXplc_obs",7.3202694786649,8.81918938571834,9.0065289858369,9.00820318620451,8.34316892129882,11.2297836884849,7.75379978051171,8.23678799033359
"84","CV","bub","kub","bub-kub","b-k","voiXplc",4.80211448229936,5.70694849585214,5.53054949036559,6.36658617908166,5.71692206534478,7.04873561353187,7.47016327212115,NA
"85","CV","bub","lub","bub-lub","b-l","multi",5.88515750110702,7.12705852707616,7.68367676380891,7.23240287222552,6.54756777267083,7.06709509778373,7.6978461547677,NA
"86","CV","bub","mub","bub-mub","b-m","nasXson",5.76120772233732,7.65620884191098,6.65487076361938,6.01997073099688,5.3651295171907,6.0860627044767,7.69011186468242,5.71684678208746
"87","CV","bub","nub","bub-nub","b-n","multi",6.62726575306893,8.13586555749097,7.49187341616795,8.54506397390852,5.86665161819768,6.81448377482493,8.41170253403174,8.18302499574411
"88","CV","bub","pub","bub-pub","b-p","voi_plos",4.93339405118737,5.65608347664587,5.27906273563177,6.32195633197845,4.81319691916671,6.38397632727516,6.00080906569285,5.73738619651476
"89","CV","bub","rub","bub-rub","b-r","multi",5.96767777882329,7.91447695872778,5.25991744320752,5.71085543477716,5.95020175578746,7.42610524411499,8.94857674355729,7.78070087589733
"90","CV","bub","Sub","bub-Sub","b-S","multi",9.72326216130186,10.708432899978,10.0850344447563,9.91793896632689,8.94810773588969,12.2220159423379,8.75517661588785,8.01157509205452
"91","CV","bub","sub","bub-sub","b-s","multi",8.46183359236762,7.90748530678861,8.55780550767833,8.53386495232508,8.71475944840194,13.2296778616372,9.46272419989288,7.51062077915561
"92","CV","bub","Tub","bub-Tub","b-T","multi",4.74290360898094,8.39777186892897,8.1283103026056,8.09445884082133,7.96685606291682,10.3178773998746,10.5430800108243,8.0966775772926
"93","CV","bub","tub","bub-tub","b-t","voiXplc",7.68757343889355,7.30710463964727,6.45115238239254,8.15277877052115,6.83546082723653,7.67236979139368,6.76884968488824,6.07750911798613
"94","CV","bub","vub","bub-vub","b-v","man_obs",5.76591165624189,6.1410020748556,6.27455626601499,6.0084189066548,5.62335484609019,6.41191367503025,6.46029710950289,6.24051218763516
"95","CV","bub","zub","bub-zub","b-z","manXplc_obs",5.90189328779336,7.04906528819452,7.75542336912677,7.56828032687915,8.73298851580983,8.73822653649711,6.67156175145021,6.59411957681344
"96","CV","bup","cup","bup-cup","b-c","multi",10.4054551110545,8.61295238739237,7.99571635373437,8.75639379886925,10.0084588738948,10.3622117173192,8.10243159670441,7.45770628156808
"97","CV","bup","Dup","bup-Dup","b-D","manXplc_obs",6.01462131288309,6.1385722907674,5.32479560820218,5.98148753578277,6.94949022446846,6.82944764861871,6.52363901626754,6.86652372960406
"98","CV","bup","dup","bup-dup","b-d","plc_plos",6.01154217814134,7.02791665834723,6.79299612273783,6.06699062244148,6.16929556658894,8.50194581664356,8.09834304437044,5.98164101682934
"99","CV","bup","fup","bup-fup","b-f","voiXman",9.48908485828513,7.46930182429579,5.70571261573472,7.22610453228619,8.17552685277289,6.89016224408808,6.3646449133248,5.75119536423958
"100","CV","bup","gup","bup-gup","b-g","plc_plos",7.3656862937785,5.1381424427097,4.95237774215762,4.93913714598971,7.4768226628326,6.44069606278759,5.95376707113341,6.11543153626907
"101","CV","bup","hup","bup-hup","b-h","multi",7.6674176711741,6.78809015898566,5.60600184247116,5.22243424702962,6.03685113099689,5.68560653885539,7.25067263647117,7.75311701477337
"102","CV","bup","jup","bup-jup","b-j","manXplc_obs",9.65842285490538,7.87386517031852,7.78392759818966,7.91153783685278,8.7924887151567,9.96913067678449,7.99543121716839,7.06819021826703
"103","CV","bup","kup","bup-kup","b-k","voiXplc",7.03209759849651,6.30838463017801,5.71277759065785,6.2663122597993,7.9708708125116,5.83934103946881,7.84286600281417,6.22532356606405
"104","CV","bup","lup","bup-lup","b-l","multi",7.47007956865645,7.14780466837717,4.68856519240058,5.38578020246181,7.50325595990619,8.07877561768613,5.6154007021718,6.34923977741944
"105","CV","bup","mup","bup-mup","b-m","nasXson",6.11965555060103,5.98196643640109,6.00118778480118,5.73572255742783,4.95326994279392,7.44912580309148,6.66009403476974,4.7992037367135
"106","CV","bup","nup","bup-nup","b-n","multi",5.94798841373341,7.32925177422373,6.0116583838851,7.6257568442641,6.3091483491513,8.69176467672996,7.36578467847297,NA
"107","CV","bup","pup","bup-pup","b-p","voi_plos",7.69646822777502,6.54676434599484,4.49781011470913,6.896733903031,6.2505421948819,6.57148452144064,4.85418134847274,6.31948523661331
"108","CV","bup","rup","bup-rup","b-r","multi",6.24714656056463,6.79889886642043,4.7499021497005,7.13566472873923,7.90490598291042,6.87399738510137,5.73950404086137,5.81059350045929
"109","CV","bup","Sup","bup-Sup","b-S","multi",11.850662993147,9.68660480630303,9.15053762110481,9.81548914040781,10.287206051484,11.6650334959259,8.64050937902705,8.59395948999237
"110","CV","bup","sup","bup-sup","b-s","multi",10.4180654534364,8.73649358669651,8.53841986496731,8.43217470366765,10.2550668820344,9.6178970127914,7.89379181024538,6.90097639486492
"111","CV","bup","Tup","bup-Tup","b-T","multi",11.1094000063486,7.9995490616985,7.12116349760041,7.32551151562549,6.57285049933322,7.89536757514216,7.62768312102131,7.80314600249493
"112","CV","bup","tup","bup-tup","b-t","voiXplc",7.45656191438895,7.93819222544699,7.09513798888675,7.50169284227335,6.79208299739207,9.12032825185521,8.36993687143427,6.31154805335344
"113","CV","bup","vup","bup-vup","b-v","man_obs",5.19451705127502,6.88056664321061,4.87252266992213,5.06533119893975,5.91566745792276,5.67378132569966,6.79619222036863,5.40603087937347
"114","CV","bup","zup","bup-zup","b-z","manXplc_obs",7.28923760726135,7.5233572825859,6.60025472816072,6.41209235408755,8.06026510316195,9.8412003900869,7.99500840157878,7.32097018087311
"115","CV","cab","dab","cab-dab","c-d","multi",6.62615953584114,7.15782160947435,6.5371286132004,4.66531463317517,7.52255820235555,5.58240966845086,6.04789286843504,6.23763236369016
"116","CV","cab","Dab","cab-Dab","c-D","multi",7.18984865540676,8.63698826482955,7.25821286850987,7.18590585343893,9.69165834128084,9.64210137159196,7.14180482698471,9.38623796176463
"117","CV","cab","fab","cab-fab","c-f","manXplc_obs",6.57572733098404,7.89899343528559,8.15326061437883,7.6351617147637,6.14551465828829,6.58915747137666,6.32710418054946,6.71172788324093
"118","CV","cab","gab","cab-gab","c-g","multi",8.66814751964851,4.86991880671622,6.69191870433399,6.83134359312422,7.70020761727387,6.49064835688141,6.25962831409195,NA
"119","CV","cab","hab","cab-hab","c-h","manXplc_obs",8.90937610582725,7.06700320927566,6.60117850566813,7.23848269618432,7.1417704688196,7.52887922801971,7.62733001431745,8.11055150385438
"120","CV","cab","jab","cab-jab","c-j","voi_aff",5.99891899172011,5.16274514742564,7.56452758946329,6.32147080948631,6.29004610309305,7.3652585724335,NA,NA
"121","CV","cab","kab","cab-kab","c-k","manXplc_obs",7.58753999177953,7.76746347510101,6.5792550253818,7.47199035154074,6.54560476091967,6.07840552203522,6.34553999181345,6.99368218998076
"122","CV","cab","lab","cab-lab","c-l","multi",8.67344420550066,9.48535860011552,8.48461324223135,8.90039146257199,10.4115897490665,8.44510995394822,10.0356915112916,7.2739609407956
"123","CV","cab","mab","cab-mab","c-m","multi",7.87123519351902,8.49434456271401,7.18151834438671,5.99718063016968,8.9706829116334,9.70303329064275,7.92147861021184,8.52491144031627
"124","CV","cab","nab","cab-nab","c-n","multi",7.03942334963175,7.30568444503036,7.29651236740353,6.82311078284152,8.74170049663128,9.2467825281413,8.38396253685353,8.1786009435654
"125","CV","cab","pab","cab-pab","c-p","manXplc_obs",7.42542957262108,9.63773682071037,6.21101088446207,5.76585637218982,7.11151645422653,7.46007636580013,7.95723639943765,6.14078763337192
"126","CV","cab","rab","cab-rab","c-r","multi",8.42625194617828,8.18831350663292,7.96787580266305,8.14644247633434,8.29825454977599,9.61399498696734,10.3653597826907,9.24434862118847
"127","CV","cab","sab","cab-sab","c-s","manXplc_obs",7.88606273376572,7.85231115396876,7.50755879747364,7.06999671670883,8.74527804041187,6.02284076832465,7.22512627880222,6.38563019782947
"128","CV","cab","Sab","cab-Sab","c-S","man_obs",5.71463496540452,5.58373011074157,4.74678279903098,6.10731049750558,4.48046688949418,5.46789682795703,7.6684982144272,7.18861787387859
"129","CV","cab","tab","cab-tab","c-t","manXplc_obs",5.16870821161377,8.54168584862233,6.297619943349,6.41565286286274,5.6561945574759,6.29793077792462,7.13558112283662,8.05403521569595
"130","CV","cab","Tab","cab-Tab","c-T","manXplc_obs",7.25900522327669,8.34300962893498,7.18332865330066,6.90643235247384,6.89193075155252,6.74803779964177,7.72864086386974,8.35328062951144
"131","CV","cab","vab","cab-vab","c-v","multi",7.58817774435019,10.0881053197781,8.29037471796781,7.548026455957,7.90887227366916,8.64440250768718,8.59229187507129,9.6661722939671
"132","CV","cab","zab","cab-zab","c-z","multi",9.72783859951565,9.86585059026207,7.80618441965355,7.10625814398151,9.17465082210545,8.93307594221542,8.15505112008873,7.24866291008469
"133","CV","cap","dap","cap-dap","c-d","multi",5.70733282620355,7.03833414011588,7.10597727789112,6.10576640233796,7.28496101775336,7.40991896427575,6.93774500476633,7.34416331103392
"134","CV","cap","Dap","cap-Dap","c-D","multi",7.5561175561631,7.59592086000962,7.03554937007426,7.32534251659634,7.83218119099918,8.26278877976381,7.79666887592345,6.7375166945304
"135","CV","cap","fap","cap-fap","c-f","manXplc_obs",8.83715998209754,7.14435713230907,6.74394726901576,6.80876608281166,7.41449918327352,8.31571418029151,8.12730925416111,7.39326245770051
"136","CV","cap","gap","cap-gap","c-g","multi",7.79891598819652,7.22050510132627,6.9362421297553,6.04244650317435,7.55531534822329,6.96742685792801,6.20618646092518,6.44349097630754
"137","CV","cap","hap","cap-hap","c-h","manXplc_obs",7.17892118347676,8.45998124071457,7.52447932103095,6.5775807348169,8.36719798222756,9.42348904298225,8.2307698673479,8.00955273612785
"138","CV","cap","jap","cap-jap","c-j","voi_aff",7.40748286178989,7.06242914335732,5.21074237743659,6.0931214300338,6.38018888231501,7.2638456506374,NA,6.74043231393787
"139","CV","cap","kap","cap-kap","c-k","manXplc_obs",8.53885316520441,8.20998056943449,8.2062305184739,6.8317380593586,8.48247235650592,9.9624084904634,7.15283744375804,7.34697334361454
"140","CV","cap","lap","cap-lap","c-l","multi",10.0004176554625,11.6071112741779,9.7104006415138,9.71384080311035,9.54312553354933,11.2179523555026,10.4665827644872,8.35086275680731
"141","CV","cap","map","cap-map","c-m","multi",8.60020642638403,8.63758160981833,8.24375385981388,6.21384988887379,8.81276550432645,10.5485181591635,9.34206189513291,9.59136887730322
"142","CV","cap","nap","cap-nap","c-n","multi",8.16718666363018,7.75547351501527,7.98798200531482,7.2413398986741,9.03963402639138,8.47602345349146,9.03394924966438,9.18798357829707
"143","CV","cap","pap","cap-pap","c-p","manXplc_obs",7.23695032157792,7.76594802166421,6.93852771246337,7.42635151350983,7.13853992971034,8.99832061200485,7.61250823967976,7.79883210982806
"144","CV","cap","rap","cap-rap","c-r","multi",9.04770577991276,8.91678340699951,8.04302542016768,7.77980192997701,9.13552178368525,11.0493651039414,9.01098818515248,9.45278810625162
"145","CV","cap","sap","cap-sap","c-s","manXplc_obs",7.35268641464562,9.09299683445159,7.46292525565481,6.06927635490023,8.62672579989737,7.49121181810647,7.96330301593363,7.23342722081867
"146","CV","cap","Sap","cap-Sap","c-S","man_obs",7.19210817461279,6.06926905144024,5.8444695888855,5.78036008689946,5.70973149395639,5.74042617542662,5.3016373559205,6.33867088023275
"147","CV","cap","tap","cap-tap","c-t","manXplc_obs",6.85331718273493,6.88382637085981,7.70597069477736,6.26304909758896,5.94985307173467,7.61828920672269,7.71687572841105,8.83216093213861
"148","CV","cap","Tap","cap-Tap","c-T","manXplc_obs",7.06909445665707,8.29761749425198,7.02573643315565,6.57173680186622,7.9221903038162,7.47042444096619,6.918553687451,6.27778779803279
"149","CV","cap","vap","cap-vap","c-v","multi",9.29324480072608,8.02349215451855,8.22975248201643,7.38078080604373,8.85018504781143,9.05439714452332,8.11239643700274,7.62100896579839
"150","CV","cap","zap","cap-zap","c-z","multi",8.78142128378311,9.50722905151633,7.85930144774195,8.74009374628789,10.2910676748513,10.4713100219124,8.8324002131025,8.69030875321146
"151","CV","cib","dib","cib-dib","c-d","multi",6.19378073624943,6.85597962475773,5.62998064725015,7.79356670769824,7.18385016337367,6.96578241704285,6.98715092094393,7.02333379926476
"152","CV","cib","Dib","cib-Dib","c-D","multi",9.04849881239834,10.0382001279475,7.21176982037554,6.38551186067658,9.48287651879272,7.38565115738679,7.53843439177588,7.58717817256038
