"DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"CV","bab","cab","bab-cab","b-c","multi",9.58054310657609,9.09102749101615,9.61073860049766,10.2172590630301,8.25058135602345,9.35046591027985,8.77630346079863,9.51512350385732
"CV","bab","dab","bab-dab","b-d","plc_plos",7.17821037200586,7.34317618270071,7.148227120286,8.20471619943515,8.44928141395954,8.49903388414668,8.45112736574685,9.71883072980948
"CV","bab","Dab","bab-Dab","b-D","manXplc_obs",9.02860112879927,7.71446900144703,7.26846257982091,7.80483624617484,9.00876725047225,9.07247378131249,8.92408935621515,10.1138761518213
"CV","bab","fab","bab-fab","b-f","voiXman",11.8751517565157,9.95505691611996,8.05183789011097,7.32405203524531,7.34787935059466,8.49330339873109,8.00248688283324,11.4877326006341
"CV","bab","gab","bab-gab","b-g","plc_plos",10.2985978266743,6.43776314536981,7.66973613681237,6.97938636274991,9.18042537979196,7.85485788551332,10.6920324788257,NA
"CV","bab","hab","bab-hab","b-h","multi",11.5391740121514,8.22266428147266,7.00219847320451,7.28540860656749,7.22992026038141,8.56344026583113,8.68632048504467,11.5271104149603
"CV","bab","jab","bab-jab","b-j","manXplc_obs",9.78417354333268,7.79251491572324,8.53177887752144,8.09169273883466,10.0482624050086,8.63851180325711,NA,NA
"CV","bab","kab","bab-kab","b-k","voiXplc",9.27557957410803,8.34454202355387,8.48254252988752,8.46540338873002,7.52852695177345,8.69158542713262,9.9256509821329,11.2894771774053
"CV","bab","lab","bab-lab","b-l","multi",11.200795111662,7.91254341936076,7.12724243576463,8.13835598036308,9.20026489322576,9.31446675843683,10.0283043361939,9.35828137997348
"CV","bab","mab","bab-mab","b-m","nasXson",10.6554411371003,8.95006439697921,8.68444064238285,9.01008495422744,8.48535654479778,10.2487678243182,9.02715284913043,9.98784425441875
"CV","bab","nab","bab-nab","b-n","multi",9.62069261132053,8.55940091418146,8.76212893028057,10.4890309426853,10.1239139884272,9.25322193305438,11.2604401372702,9.45261031781282
"CV","bab","pab","bab-pab","b-p","voi_plos",11.6930357092971,9.04728404988494,7.32540587743617,7.03054878118635,6.88339420201987,7.93293064078274,10.9278151878485,8.85762085309135
"CV","bab","rab","bab-rab","b-r","multi",8.6362926470299,7.6591974833,7.6171293619013,9.22243180470338,9.18851531576852,9.08600642627316,8.97254372773356,9.77807474936014
"CV","bab","sab","bab-sab","b-s","multi",11.354914607703,9.88037115349089,8.1588534420674,7.956586932166,10.751350132119,8.49937415570681,10.995614902477,11.2822958915417
"CV","bab","Sab","bab-Sab","b-S","multi",13.5298370799732,10.0443287776482,9.62255334385016,9.9176050887346,8.83864309165299,10.4728867165674,9.84424531202847,10.8209443626518
