"DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"CV","bab","cab","bab-cab","b-c","multi",10.8956402495129,10.5807800190941,10.8854541315558,11.568755493198,9.38819763653794,10.9835785245896,10.0149668371684,10.3376778548578
"CV","bab","dab","bab-dab","b-d","plc_plos",8.45961928288992,8.28139726730003,8.13662355930501,9.21946512983559,9.82513872835797,9.49287367191389,9.41686387074427,10.4919549131647
"CV","bab","Dab","bab-Dab","b-D","manXplc_obs",9.68733357699013,8.63252245208776,8.12738465744932,9.06316297491102,9.91736652500323,10.0181219984872,10.1345340846516,11.2159008182386
"CV","bab","fab","bab-fab","b-f","voiXman",13.4809248664447,11.2191840161596,9.11626346491114,8.52640092619212,8.39382451778159,9.88113923545707,8.99948256158427,12.0666126194878
"CV","bab","gab","bab-gab","b-g","plc_plos",11.3768206576365,7.60798286855383,8.94658711349149,7.65841640558923,10.0519340121503,9.43922518170847,11.8548454194904,NA
"CV","bab","hab","bab-hab","b-h","multi",12.1928674171901,9.26209239880796,8.3171120132695,8.78905261813047,8.00337170644698,9.85580369303876,9.77325251894056,12.8251865985654
"CV","bab","jab","bab-jab","b-j","manXplc_obs",11.1331377470082,9.37687879346464,9.74721971366957,9.17474685394063,11.1702196894908,9.61522350025983,NA,NA
"CV","bab","kab","bab-kab","b-k","voiXplc",10.8250712849097,8.96746720677779,9.80641256626016,9.2944760890642,8.44826659516526,10.3838394520206,11.2245524638446,12.1704326324706
"CV","bab","lab","bab-lab","b-l","multi",11.4337807023071,9.15977675248501,8.36716795830855,9.21832796237705,10.8712287810359,10.4287367490471,11.2679638145436,10.3012935120366
"CV","bab","mab","bab-mab","b-m","nasXson",11.9936008449292,10.6134073839582,9.8714055463528,10.0814441353339,9.91467730538278,12.2605360383109,10.0962694792856,11.1248051397165
"CV","bab","nab","bab-nab","b-n","multi",11.6185923611689,9.83927001940118,9.42748106905881,11.6549382406116,11.2964426308443,10.7569418045096,12.9066890560327,10.4291264794511
"CV","bab","pab","bab-pab","b-p","voi_plos",14.0348174203687,10.2871552254352,8.4093896915352,8.19106205908703,7.85916318973887,9.26951414762619,12.286963784412,9.77188350490741
"CV","bab","rab","bab-rab","b-r","multi",10.210480837461,8.90645628976971,9.02495414591809,10.1893201792421,10.4072577238301,10.4838456707316,10.3264869292426,10.6779557854532
"CV","bab","sab","bab-sab","b-s","multi",12.2993119920617,11.1566109506432,9.33244250909765,8.60795637734604,12.1608856346822,9.94726841899128,12.3011192326843,12.4500540494685
"CV","bab","Sab","bab-Sab","b-S","multi",14.8897786122355,11.3799649649796,11.0178600279113,10.8702186232034,9.96510083624552,12.2861905219272,11.1522135493573,11.7874543916616
"CV","bab","tab","bab-tab","b-t","voiXplc",10.9416533741172,10.2339812787918,8.75275542357354,8.43703363208814,8.14045551438076,8.62431447906828,10.701847973868,10.333994725543
"CV","bab","Tab","bab-Tab","b-T","multi",13.761881868432,13.3695915419311,9.77376637271129,9.80560405351649,10.1363089296559,10.7629999074428,10.5072141468184,13.3864994932996
"CV","bab","vab","bab-vab","b-v","man_obs",11.2402657447121,9.6129470671448,7.69026639351507,9.28363604176494,8.44245420854946,11.0447260514036,8.91705467185243,10.3139231636857
"CV","bab","zab","bab-zab","b-z","manXplc_obs",12.1375289332922,9.91943527811273,10.1335613301653,10.592536179859,11.6175116157705,10.2378494786174,10.5523141676636,11.5996995682577
"CV","bap","cap","bap-cap","b-c","multi",13.5599457030366,10.7270662124271,10.6798140910887,10.6221942114327,12.2070403748252,11.9170430467496,10.9016054545455,9.72955301502788
"CV","bap","dap","bap-dap","b-d","plc_plos",9.75288076307428,8.81658756696285,9.02340987533583,8.01188466794687,9.7396892743033,8.21755252497573,10.7481256814148,11.2668242774477
"CV","bap","Dap","bap-Dap","b-D","manXplc_obs",11.9620387583019,10.5378983242041,9.15978891435851,8.79929167191962,10.0755666460481,10.2037393374623,8.28865404900817,9.07994981720102
"CV","bap","fap","bap-fap","b-f","voiXman",9.26861279551701,11.0183940728302,9.33618328975118,9.24527792375229,11.859863742291,10.6002725444126,11.7596147603717,10.6692749047713
"CV","bap","gap","bap-gap","b-g","plc_plos",7.87237504604505,10.8534105159959,9.69283233858291,8.26944730081802,9.78517782909775,10.1501979933359,9.4699524677668,10.3202451931469
"CV","bap","hap","bap-hap","b-h","multi",13.4881493820013,10.5396448222341,9.90023765664328,9.85682984034245,9.79560464021933,9.8464412142783,10.9511711380963,10.193749059079
"CV","bap","jap","bap-jap","b-j","manXplc_obs",14.5589756310035,10.9119060341809,9.89006480649781,10.5348179407653,10.4982832041793,10.633398316336,NA,12.0505044791054
"CV","bap","kap","bap-kap","b-k","voiXplc",10.675854184246,10.0540007602863,9.68101086006684,9.91912345379448,9.67253244363987,9.81169216793255,10.878593199077,9.80755762730467
"CV","bap","lap","bap-lap","b-l","multi",10.8462532577737,10.5580569816344,10.7105427475214,10.1240456089303,9.93736388492907,9.9469625358917,10.3455973069577,9.55797468743681
