"DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"CV","bab","cab","bab-cab","b-c","multi",11.1565498439055,10.741176824496,11.6562954147567,11.6755896839721,10.8692937506498,11.7554099687052,9.93505019201883,10.2741248539491
"CV","bab","dab","bab-dab","b-d","plc_plos",8.59225738853313,8.20375093736852,8.23347697932882,9.35681623491391,9.9147035617019,9.60225305571224,9.16668962039033,10.31855831959
"CV","bab","Dab","bab-Dab","b-D","manXplc_obs",9.86949311791731,8.69565664979581,8.40733179284035,9.39735455609281,10.1777419814693,9.81513499482652,10.0473423794227,10.9827728206238
"CV","bab","fab","bab-fab","b-f","voiXman",13.5263466116335,11.7689981337034,10.0836789286689,9.61989822564153,10.0938014898039,11.3266946383242,9.78844246353975,12.5103925587263
"CV","bab","gab","bab-gab","b-g","plc_plos",11.66925441766,7.63112786095866,9.06753574434535,7.71743483787098,10.5501191615683,9.63091917269067,11.9137982140892,NA
"CV","bab","hab","bab-hab","b-h","multi",12.3805797089085,9.29158647121952,9.58029049333489,9.57351469890107,8.6958000194851,10.6894783795902,10.6009345235943,12.5345768454927
"CV","bab","jab","bab-jab","b-j","manXplc_obs",11.4192093663387,9.32470663042104,10.1025678024953,9.50260613120003,11.9410509826418,9.89817382780842,11.390682960814,12.793620312936
"CV","bab","kab","bab-kab","b-k","voiXplc",10.8143684373903,9.16142281490428,10.8739331212616,9.8209647772124,9.1238515305713,10.9771677612569,11.3405000142033,12.03176680724
"CV","bab","lab","bab-lab","b-l","multi",11.7395920038355,9.13490008574319,8.80155559047015,9.46648608599961,11.0372062931209,10.6534364484039,11.131322646473,10.1324822941519
"CV","bab","mab","bab-mab","b-m","nasXson",12.0486704626669,10.5377545852775,10.2232268511421,10.5121917891657,10.0328489146345,12.2630065059534,10.239043877801,10.9722072825025
"CV","bab","nab","bab-nab","b-n","multi",11.8234119893612,9.87887429611384,9.45211188198969,11.8025981357733,11.4610304807542,10.8231818161589,12.2853068554602,10.2491368936939
"CV","bab","pab","bab-pab","b-p","voi_plos",13.9222827954201,10.3997504790474,9.38753742705839,9.04286028708122,8.16345676619089,9.61502252263764,12.0142086560036,9.42720067755052
"CV","bab","rab","bab-rab","b-r","multi",10.1832339946934,8.55865751834673,9.32673975362604,10.6739536822433,10.9660465440495,10.4575124332287,10.1696462476331,10.6517441677104
"CV","bab","sab","bab-sab","b-s","multi",12.1010707408768,11.5002928997263,10.6294223038897,9.46201585110227,13.9294420163723,10.7508967604492,13.2095847375285,12.5414919738201
"CV","bab","Sab","bab-Sab","b-S","multi",14.7071953084929,11.2323173158008,11.7682554721641,11.3994709936116,11.6752193500134,13.5588314436786,12.31002270817,11.78827502762
"CV","bab","tab","bab-tab","b-t","voiXplc",10.7163064708717,10.1057398627333,9.67954191827024,9.04676218500687,8.86811469086692,9.46718049736777,10.3591326835293,9.92370140006694
