"DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"CV","bab","cab","bab-cab","b-c","multi",10.760786570903,10.4926464400689,11.1330494377451,11.1698961758189,9.62465922769703,11.0086597742291,10.0745219595733,10.5823739433845
"CV","bab","dab","bab-dab","b-d","plc_plos",7.95946197938516,8.30251933896148,8.52498557593674,9.39907708074001,9.60329903714691,10.1152257726454,9.72802594877538,10.4950481180123
"CV","bab","Dab","bab-Dab","b-D","manXplc_obs",12.5818928939807,12.0082293189376,8.53553015124249,9.0419568858989,10.1124231131734,10.7334173595206,10.6110459529525,10.9766139753959
"CV","bab","fab","bab-fab","b-f","voiXman",13.0842125270703,11.7488230664012,9.04187130157531,7.98018113832764,8.25708927907426,10.1112158885375,9.54933373715327,13.3842307150762
"CV","bab","gab","bab-gab","b-g","plc_plos",11.4111094794921,7.59232659170085,8.85836822349003,7.92048459671046,10.6500349363635,9.65083317559665,12.2980445580577,NA
"CV","bab","hab","bab-hab","b-h","multi",12.5480139597992,9.25717331207178,8.74884679992577,8.81269803106928,8.43961555268775,9.96022689538887,10.1701852806228,13.0184051755236
"CV","bab","jab","bab-jab","b-j","manXplc_obs",12.0786352091729,9.50555482526191,9.6755304496604,9.43644534354255,11.4950052562891,10.0951911036173,NA,NA
"CV","bab","kab","bab-kab","b-k","voiXplc",11.1824356331696,9.94659520987732,9.85496832498659,9.24143691533158,8.49768944476933,10.519207934552,11.4724979606357,13.2419962813468
"CV","bab","lab","bab-lab","b-l","multi",11.6579536831152,8.63308904020293,7.79495709632518,8.75681184090511,10.6698526733593,10.887815038816,11.2506069998893,10.476350276188
"CV","bab","mab","bab-mab","b-m","nasXson",11.9638008770007,10.5156351879804,9.80136796133262,10.124696103577,10.1819764107568,11.7738283485063,10.5572634358374,11.0256310101403
"CV","bab","nab","bab-nab","b-n","multi",11.4903977381021,9.42601318231119,9.41758807634093,11.6202121512496,11.3362229260972,10.7578482827697,12.6011099427557,10.2821682825755
"CV","bab","pab","bab-pab","b-p","voi_plos",14.1244014521856,10.5202817358588,8.68556460026058,8.4655115766724,7.65556783384856,9.39386951623062,13.1108596701994,9.86036201429062
"CV","bab","rab","bab-rab","b-r","multi",10.9715633675303,9.30977376575024,8.59357649521138,9.78026474314275,10.4707366795866,10.5434658836601,10.6484065990716,10.8083513108481
"CV","bab","sab","bab-sab","b-s","multi",13.9877124597813,11.2655874243373,9.42854019767949,8.69626943621681,12.2279650420917,10.4095060746483,13.0536058629361,12.5305255374068
"CV","bab","Sab","bab-Sab","b-S","multi",14.7797949640698,11.2461013821209,11.0255741999216,10.7990449816942,10.1358606934464,12.5368856014246,11.6367201706303,11.5422995562606
"CV","bab","tab","bab-tab","b-t","voiXplc",12.6242896555461,10.425986970928,8.69016425675642,9.02803216599679,8.25081488047116,8.51443691008209,10.9746004391484,10.5299416986585
"CV","bab","Tab","bab-Tab","b-T","multi",13.2105361338227,13.2919870767726,9.57579207499967,9.47588746751437,10.1684840900566,10.9574834460773,10.8391394157378,13.3707670752177
"CV","bab","vab","bab-vab","b-v","man_obs",11.1601507515404,9.80633063400438,7.54518303637427,9.35264667100667,8.9065879362488,11.376261361282,9.19667438531371,10.2712180477977
"CV","bab","zab","bab-zab","b-z","manXplc_obs",12.4496205808844,10.7881194692215,10.5263898135684,10.5108501332147,11.8466016685479,10.7056228413303,11.2451981321646,11.7530741478236
"CV","bap","cap","bap-cap","b-c","multi",12.8885318683531,10.7084155009217,11.1666602342382,10.9165733036348,12.6501749747693,12.0419911030854,10.3821549767436,9.83551307641717
"CV","bap","dap","bap-dap","b-d","plc_plos",9.12327748101684,8.47984476851285,8.57218332098443,8.24736766000168,9.88331002170417,8.22802882542776,10.5363063482146,11.2487484850142
"CV","bap","Dap","bap-Dap","b-D","manXplc_obs",10.4800809642161,9.7900223394329,8.45030172260748,8.76102024152721,10.1753247269072,10.0095418688624,8.45749366837067,9.46445079749646
"CV","bap","fap","bap-fap","b-f","voiXman",8.68488507801625,10.9648468399364,9.40402033103138,8.90098576299674,12.6001731432423,10.7680981347935,11.4873292063643,10.4952420687015
"CV","bap","gap","bap-gap","b-g","plc_plos",7.56821483535225,10.1553055163073,9.56006815322726,8.1856278139686,10.0190057625939,9.98196321777095,9.63584457646835,10.2192730795152
"CV","bap","hap","bap-hap","b-h","multi",13.9883686331792,10.4169523903793,10.1707361183957,9.79092880494644,10.003485565066,10.2487099865977,10.8340590066808,10.2631524812079
"CV","bap","jap","bap-jap","b-j","manXplc_obs",13.8910288086026,12.2388186220866,10.0766259608841,10.4847766149534,10.474006852783,10.5813670853446,NA,12.1870597427169
"CV","bap","kap","bap-kap","b-k","voiXplc",10.12716017264,9.95603993852782,9.40415543271817,9.78974284303987,9.72742514496069,9.83598066774182,10.8905367480513,9.77512915361229
"CV","bap","lap","bap-lap","b-l","multi",10.1981891660914,10.3647833126595,10.7063236473201,10.0519383683227,10.0929078738369,10.1283006354733,10.0904101513804,9.5493480279024
"CV","bap","map","bap-map","b-m","nasXson",14.5296672076908,10.7151562692813,10.8145031043837,9.52654703719175,10.4812813991106,11.4173849037339,10.9675692592411,11.1958288188347
"CV","bap","nap","bap-nap","b-n","multi",12.7679500275883,10.4823006140939,13.2587267654919,10.8070993074963,11.6851547180238,11.9724728297415,10.7816219589653,12.1338548808219
"CV","bap","pap","bap-pap","b-p","voi_plos",12.1403907899833,10.9296874212915,9.74442125011549,10.2868982833784,9.648071604732,9.56116571682773,10.0941637377677,8.68309815785471
"CV","bap","rap","bap-rap","b-r","multi",12.750033962194,9.12037770199875,10.838024647354,9.12337025273015,10.5109934827932,10.439681313961,10.8620847590538,11.3695525825359
"CV","bap","sap","bap-sap","b-s","multi",12.6952838155965,12.3498099966254,10.3938696533421,9.30490680989972,12.0429969257381,12.2687037225612,11.439324599359,11.6269019793693
"CV","bap","Sap","bap-Sap","b-S","multi",16.0430452431026,11.9713719359273,11.5407433179257,11.1839177548218,11.629967934082,11.1604433359777,11.4157648015608,12.6385837273379
"CV","bap","tap","bap-tap","b-t","voiXplc",13.9107635755036,12.2687193164454,9.56118225294015,9.45782629869599,9.09493241262889,9.34555178461986,10.2914608137969,11.0504218692442
"CV","bap","Tap","bap-Tap","b-T","multi",13.4124790698234,12.7881702448575,10.2787027053668,8.96103535024561,10.5098783022256,9.77967844691868,10.7130224420891,8.97379420704667
"CV","bap","vap","bap-vap","b-v","man_obs",10.1462690478019,9.25664314958582,8.77905014426572,9.49612662492366,9.56080314227233,8.14174414970467,10.4993717303391,9.1829907672176
"CV","bap","zap","bap-zap","b-z","manXplc_obs",10.8917171649273,10.0940046930084,10.3575310628874,10.5772939448013,11.0086199967524,11.1401652596034,10.4149564673604,11.5164696556718
"CV","bib","cib","bib-cib","b-c","multi",12.1733670860473,9.35355807587416,8.21746975806335,10.3274474099717,10.8470146121599,11.8038403432884,9.98612830603973,9.48598450356367
"CV","bib","dib","bib-dib","b-d","plc_plos",9.26741255552046,7.9593221729367,5.96351105777404,7.28158623264275,8.97639691920322,8.81465572900014,8.36992878638362,8.63002959290188
"CV","bib","Dib","bib-Dib","b-D","manXplc_obs",8.44183176182937,9.17830911096589,6.75890981215387,8.97452807935244,8.85097701854833,8.31846187404642,8.83696599927544,8.2396544444417
