"DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"CV","bab","cab","bab-cab","b-c","multi",10.8855031348121,10.654783127631,11.1062072684075,11.5322178744929,9.47022436245188,11.0755144781267,10.0370714677528,10.3477750944025
"CV","bab","dab","bab-dab","b-d","plc_plos",8.49178249576949,8.50761307103615,8.36852325166815,9.28479537284353,10.024071988604,9.66181261386769,9.55734693285216,10.5528018748564
"CV","bab","Dab","bab-Dab","b-D","manXplc_obs",9.65468908980954,8.79611371057813,8.36272271407071,9.15274516155938,9.98012612692922,10.3174555197742,10.173949307257,11.2302451632914
"CV","bab","fab","bab-fab","b-f","voiXman",13.0662868485456,11.2818948709553,9.31853924001331,8.65070606632042,8.52199359401948,10.0266084176784,9.11162840850967,12.1818839129938
"CV","bab","gab","bab-gab","b-g","plc_plos",11.3944074852244,7.67478393345617,9.01589918537352,7.78899147956278,10.3321121622978,9.69329794375894,12.0030515839033,NA
"CV","bab","hab","bab-hab","b-h","multi",12.1400940805249,9.3111930279923,8.64399777596993,8.89125338226206,8.13770034928564,9.92897852591411,9.97598743479267,12.8498227226009
"CV","bab","jab","bab-jab","b-j","manXplc_obs",11.2653218282333,9.40087877640391,9.85094919343356,9.36935255543064,11.3101731464817,9.78652252527105,NA,NA
"CV","bab","kab","bab-kab","b-k","voiXplc",10.7120201218981,9.07767803556704,9.9160969142752,9.47463557695868,8.50415840970405,10.5933361694678,11.416886211149,12.1747797850048
"CV","bab","lab","bab-lab","b-l","multi",11.5056221813221,9.2502979810861,8.62886027618731,9.52408739062583,10.9260473578803,10.7804717673135,11.3310022603959,10.3716753346351
"CV","bab","mab","bab-mab","b-m","nasXson",11.9848056875245,10.7849062473022,10.080482681031,10.3490900454085,10.0333986403828,12.5519843368209,10.2104168186303,11.2422892622422
"CV","bab","nab","bab-nab","b-n","multi",11.5962257897439,9.92672865584746,9.68510506731759,11.8225228077431,11.4188727737578,11.0199850851085,13.0068134558349,10.4626155042195
"CV","bab","pab","bab-pab","b-p","voi_plos",13.6906220164429,10.3036088309495,8.57431808576572,8.30610198422442,7.95658565781686,9.45806150283576,12.3409255175762,9.80760333037689
"CV","bab","rab","bab-rab","b-r","multi",10.1678039605384,9.02034943275246,9.27896463209159,10.4437327285199,10.5539594210771,10.6681058382304,10.4628477059944,10.8101247051747
"CV","bab","sab","bab-sab","b-s","multi",12.3663088639701,11.2187113693184,9.53769124085835,8.64282781353155,12.24446426924,9.97416134645065,12.4201769096916,12.5533451537847
"CV","bab","Sab","bab-Sab","b-S","multi",14.7600678534651,11.3870931794398,11.0173037940637,10.885655028978,10.1505670625785,12.3742171024833,11.2578367501836,11.8442657240931
"CV","bab","tab","bab-tab","b-t","voiXplc",10.8432564881797,10.2345279939213,8.92359780847181,8.58851419112479,8.19942095989586,8.70304166983229,10.8248771477782,10.337613855381
"CV","bab","Tab","bab-Tab","b-T","multi",13.7782718097464,13.4241421229886,9.79090054486701,9.90742881828937,10.146296722892,10.9124988170411,10.6064738218654,13.4488506786581
"CV","bab","vab","bab-vab","b-v","man_obs",11.1333198095652,9.64609866078134,7.86177570575199,9.33507375352286,8.59645153523456,11.2049181851594,8.93517466377039,10.2604600999893
"CV","bab","zab","bab-zab","b-z","manXplc_obs",12.0790882467081,10.0063213372144,10.187514313703,10.6881101441196,11.7566325465769,10.3546319253108,10.6687445760703,11.6656860275751
"CV","bap","cap","bap-cap","b-c","multi",13.3169693567265,10.6441627076481,10.659856753463,10.7515057400871,12.1899356677263,11.8962094536428,10.8669624673002,9.84092026163361
"CV","bap","dap","bap-dap","b-d","plc_plos",9.66879842778352,8.77159452200141,9.02241396381513,8.0379110726667,9.65526896105693,8.21723018026199,10.6945530228483,11.1724623303625
"CV","bap","Dap","bap-Dap","b-D","manXplc_obs",11.7568381505785,10.4772356111005,9.11781481167137,8.77461387597779,10.0348423801634,10.1819007090459,8.21755672513935,9.09761644452485
"CV","bap","fap","bap-fap","b-f","voiXman",9.16942497812042,10.978691333649,9.32672250342691,9.29842203032729,11.8217151096942,10.5312986611799,11.7529446122266,10.6574848403278
"CV","bap","gap","bap-gap","b-g","plc_plos",7.78793688790379,10.7873381387153,9.74372015993669,8.27743691620854,9.73654874194204,10.1105422558679,9.48425866914327,10.3780171649155
"CV","bap","hap","bap-hap","b-h","multi",13.3160248858547,10.49939727869,9.96662132877402,9.806203649993,9.82065348342711,9.79122425408151,10.8315408889157,10.2199668339765
"CV","bap","jap","bap-jap","b-j","manXplc_obs",14.3895254264189,10.9370967162753,9.96789797962446,10.5948651153106,10.4301395021487,10.6246030424377,NA,12.0919110158733
"CV","bap","kap","bap-kap","b-k","voiXplc",10.4428634345273,9.99654762124304,9.75070124964422,9.94715935616747,9.60793415766296,9.78767811353606,10.894348366511,9.8471277809428
"CV","bap","lap","bap-lap","b-l","multi",10.7979488919681,10.5880287533609,10.8907961985193,10.198103491542,9.92726941085527,10.0310445688124,10.339010490219,9.58993183494518
"CV","bap","map","bap-map","b-m","nasXson",16.2414633346355,11.3584043790077,11.823799884842,10.4113739335467,10.7684982901597,11.6626488093363,11.2070433926172,11.4911152770183
