"","DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"13","CV","bab","rab","bab-rab","b-r","multi",11.5136262205339,10.4944086416042,11.021460596798,12.297933421892,12.0610169679277,11.9799865455348,11.8987070840746,12.1908684780079
"14","CV","bab","sab","bab-sab","b-s","multi",13.8224830919305,12.4354705399102,10.5298819389445,11.0561029590717,13.4794093461332,12.0348638430461,13.5140230625698,13.9549253721369
"15","CV","bab","Sab","bab-Sab","b-S","multi",15.9024775508933,12.935991485052,12.562892856271,12.2612237825372,11.3589116203687,14.0020941570246,12.1970278049481,13.0848532353788
"16","CV","bab","tab","bab-tab","b-t","voiXplc",11.6465358548737,12.3322026119412,10.6414229542783,10.8728299747912,9.45135167273564,9.78086121588531,12.0482861734544,11.7561212846205
"17","CV","bab","Tab","bab-Tab","b-T","multi",14.841608091092,14.5296811919533,10.7709958609027,11.597927456254,11.7463423651231,11.984027391266,12.2075297950955,14.6850184041146
"18","CV","bab","vab","bab-vab","b-v","man_obs",12.3206621494018,11.1518534707878,8.9653975330757,11.5818765485251,9.72356874121251,12.9873764986619,10.3101262117637,11.2463234795045
"19","CV","bab","zab","bab-zab","b-z","manXplc_obs",13.3803389960665,11.2826822184254,11.1895246478813,12.3811728549099,13.1990952970905,11.2768980664625,11.8323108245376,13.2580220284415
"20","CV","bap","cap","bap-cap","b-c","multi",14.8438168787009,12.4061831230708,12.7727413082855,12.9733651580552,14.1181632194615,13.3605767806561,12.2467661770018,11.1913649203209
"21","CV","bap","dap","bap-dap","b-d","plc_plos",10.938685104014,10.2829233727161,10.4960544990258,10.166237831702,11.5336620208865,9.95908474213908,12.2385964440361,12.1454729770883
"22","CV","bap","Dap","bap-Dap","b-D","manXplc_obs",13.3543554226849,11.7962191101171,10.7161588436643,10.6224448220208,12.1352802011012,12.0060304882836,9.98670019513254,10.4854951939214
"23","CV","bap","fap","bap-fap","b-f","voiXman",10.6645935421919,12.1495181402093,10.8950432118487,11.0660434933011,14.3660842400253,12.0155204574324,12.8003306235656,11.9590006210464
"24","CV","bap","gap","bap-gap","b-g","plc_plos",9.51031086894767,12.5072937731792,10.9721289469221,10.4863486702191,11.8950240156238,12.2538078490238,11.095182754636,12.1880021318719
"25","CV","bap","hap","bap-hap","b-h","multi",15.0408287038659,11.9645449077575,11.7044170885026,12.2742774070643,12.3101053538094,12.2787540063578,12.7729524363046,11.8125702617501
"26","CV","bap","jap","bap-jap","b-j","manXplc_obs",15.8947176398409,12.3417831816865,11.2984173161785,12.4182738250383,12.1156629268869,12.2179502462031,NA,13.4948842602945
"27","CV","bap","kap","bap-kap","b-k","voiXplc",12.1912253847323,11.3711694838331,11.3726354389439,12.3675431154391,11.6854358228753,12.0404323683241,12.9218964478123,11.3913912332676
"28","CV","bap","lap","bap-lap","b-l","multi",12.1653370142657,12.5211230817711,12.6983639489317,11.6980227846103,11.8754181350754,11.5805052945634,11.7108756776491,10.8501971470109
"29","CV","bap","map","bap-map","b-m","nasXson",17.605058432703,13.2055795016628,13.1929031946321,12.416526700005,12.0729008130144,13.5493371237654,12.7337051063711,13.1451544774324
"30","CV","bap","nap","bap-nap","b-n","multi",15.6427282725116,12.98908203213,14.9421634032077,12.6197625480065,12.751765055794,12.9752153523622,13.299323626004,13.7681115316319
"31","CV","bap","pap","bap-pap","b-p","voi_plos",14.2150520348188,12.3844105172434,12.677513347915,12.80943020574,11.5162800314722,11.4977252668401,11.8637339401341,10.8326914402278
"32","CV","bap","rap","bap-rap","b-r","multi",15.0025045326317,11.0745876726567,12.4312397508557,11.4392913119547,11.672080090622,12.1826651756762,12.6087292208047,12.4568895880961
"33","CV","bap","sap","bap-sap","b-s","multi",14.8590117141576,13.6420053198519,11.9803824532436,12.3855840810397,13.5401634883161,13.9180177090238,12.9675611126234,12.6168595319206
"34","CV","bap","Sap","bap-Sap","b-S","multi",17.7378662578484,13.4084860035699,12.9858880465848,13.4909497013946,13.2516844811325,13.1143073346951,13.058706016167,13.9830515405485
"35","CV","bap","tap","bap-tap","b-t","voiXplc",15.5516680912142,12.1578407030286,11.4563952449198,11.7711171526866,11.0259978246298,11.065695114448,12.3096221500211,12.4810493168041
"36","CV","bap","Tap","bap-Tap","b-T","multi",16.1496199021498,13.0535679253084,11.8098562538995,11.2158195895127,12.1015369633016,11.3360006155827,12.5563336672141,10.4480297288813
"37","CV","bap","vap","bap-vap","b-v","man_obs",12.1242770184942,10.9696984359403,10.766729565039,11.2639291235225,12.0329573111788,10.4993406043898,12.1286594908227,10.5262168638644
"38","CV","bap","zap","bap-zap","b-z","manXplc_obs",12.6407169224918,11.3317400053575,11.6830030702698,12.5430945402864,12.5141968488897,12.681423780134,12.0378973794432,12.5448620608312
"39","CV","bib","cib","bib-cib","b-c","multi",13.8743068599778,10.8007193462155,8.87538050301213,12.2192382165703,11.9793994754043,12.7457604792171,11.4286806922137,10.575455131695
"40","CV","bib","dib","bib-dib","b-d","plc_plos",11.493509698674,10.0821848542162,6.8709137458633,8.08107088337844,11.0189568833447,9.73756743837333,9.6372873982827,9.88683684169381
"41","CV","bib","Dib","bib-Dib","b-D","manXplc_obs",9.95074782142131,10.9988286591521,8.46613528121618,10.7085616091721,10.3532963456162,9.60764478795829,10.2934901601571,9.52919922011874
"42","CV","bib","fib","bib-fib","b-f","voiXman",13.1488599683197,11.1565540064015,9.90163296709109,10.170458051785,12.0511758763304,12.0765168588118,13.6483876929658,12.0228460584116
"43","CV","bib","gib","bib-gib","b-g","plc_plos",10.1302805997755,11.0440839121999,9.92134924653013,9.8079990889022,10.6888061075055,11.6960685624474,10.47664655574,NA
"44","CV","bib","hib","bib-hib","b-h","multi",14.3910050127792,10.9311173910744,9.21530824788444,10.1607378114522,12.1091970117238,11.3090328644985,12.7357961447694,10.8314984771055
"45","CV","bib","jib","bib-jib","b-j","manXplc_obs",12.4340378444853,10.8831928924029,9.48344977787796,11.0292593535151,11.9782145152581,11.9742335230227,11.7029596057846,11.9886118834936
"46","CV","bib","kib","bib-kib","b-k","voiXplc",14.2089747300486,12.1572239246947,8.53041954163325,10.1060102153257,12.1459169175832,11.9628652506165,11.9187383033495,11.3813206026855
"47","CV","bib","lib","bib-lib","b-l","multi",13.4787137829394,10.8644678096966,9.64162030841385,9.9647969397515,11.7972036384306,12.1958480954477,11.4739825455728,10.2102108113625
"48","CV","bib","mib","bib-mib","b-m","nasXson",12.5483330246716,10.9876850876057,9.54116360802143,10.8671517623295,11.6895587149157,11.5576398838768,10.0808933053657,9.49362510143902
"49","CV","bib","nib","bib-nib","b-n","multi",12.9534483347296,11.7398018589122,8.29023432180333,10.2890397502727,13.0080815965317,12.0309813857059,12.0053064577126,11.8267643736937
"50","CV","bib","pib","bib-pib","b-p","voi_plos",11.3169220484261,10.3297941831852,8.09281703887013,9.93663227953345,11.7781091479133,11.8216969494731,11.2720651709454,9.84460948896834
"51","CV","bib","rib","bib-rib","b-r","multi",13.5365476451792,11.6353648179039,9.17361012960804,11.2056671881921,13.0024937452736,12.4986809547045,10.0908450894783,11.6946388519491
"52","CV","bib","sib","bib-sib","b-s","multi",14.8027048219779,10.3766820613775,9.83610906757403,11.7758447472397,13.5702970238854,12.6759722177878,13.5281020476786,12.6124408948893
"53","CV","bib","Sib","bib-Sib","b-S","multi",13.333522102011,12.3653821783585,10.2910747488885,12.183040129776,13.1099487350804,15.3197404396343,12.613454048331,12.1564916333439
"54","CV","bib","tib","bib-tib","b-t","voiXplc",12.3204265300152,13.0636395726682,8.31540962861211,9.88508697940935,11.9803409358396,12.071883211761,11.2988990595479,12.1637024182015
"55","CV","bib","Tib","bib-Tib","b-T","multi",15.1997542641814,11.6292794388802,8.98139779930588,10.6284679085836,13.4193212480642,12.3488021254925,12.5603777557207,11.8621227527603
"56","CV","bib","vib","bib-vib","b-v","man_obs",13.6480805090932,11.4437011385001,9.03498405947922,10.6116409119974,12.1316479598917,9.95438860363545,11.1068031960386,10.5794327731378
"57","CV","bib","zib","bib-zib","b-z","manXplc_obs",13.575888511853,12.1415124396233,9.84119604068574,12.2930231788386,13.412239013925,13.7873966061563,11.4479235871651,12.4810010240022
"58","CV","bip","cip","bip-cip","b-c","multi",11.5286386033249,13.1324950130824,10.8173648841321,10.914753955015,10.7725956681205,12.0705375800546,12.000623956251,11.3399364394024
"59","CV","bip","dip","bip-dip","b-d","plc_plos",9.48130813190056,12.2345688965138,8.3739364624973,8.52119061562944,9.79078239706539,10.0792546198888,11.2910147133769,10.1066250720664
"60","CV","bip","Dip","bip-Dip","b-D","manXplc_obs",9.62630759099663,11.0520436158664,8.20949568339545,8.07457822654555,10.4571479520542,9.36980523897803,10.7630906237553,10.2478819691194
"61","CV","bip","fip","bip-fip","b-f","voiXman",14.9229587956147,15.2674090502416,11.1468501176128,10.8578555602721,10.5498769329345,11.281481466836,12.8193890914761,11.5356117882884
"62","CV","bip","gip","bip-gip","b-g","plc_plos",14.2675666854614,12.725388256398,9.98035547968474,9.52210073018897,10.2446811771414,9.84419123292892,13.3115951727475,12.3608835764106
"63","CV","bip","hip","bip-hip","b-h","multi",13.4192034915578,15.0416269046793,11.5786154119974,10.637633016534,11.3658435150623,10.8491571262916,13.2284632700393,10.2750018251224
"64","CV","bip","jip","bip-jip","b-j","manXplc_obs",11.3644758440087,12.9900694453743,10.5786571999629,11.2889566985638,11.6828920339475,13.7908426569754,NA,11.7627123853619
"65","CV","bip","kip","bip-kip","b-k","voiXplc",10.0321369105318,13.0643206454205,10.3144942211237,9.99472089868635,10.5436156342147,10.5785445008593,10.3632961430586,10.9017304307865
"66","CV","bip","lip","bip-lip","b-l","multi",13.9367268289125,12.2202876589054,8.98891866820693,9.21258678049162,12.857895625348,12.6365056348646,12.623647243718,12.2861001350435
"67","CV","bip","mip","bip-mip","b-m","nasXson",10.9314313156113,14.381555468887,11.0846086041358,10.7333423688999,10.6644812569615,10.9795854067269,11.5500596864636,NA
"68","CV","bip","nip","bip-nip","b-n","multi",13.3840410482573,12.9038565257509,9.40728337557775,9.44322869285959,13.1336485047037,12.8195248977027,12.220998853368,11.8009178900608
"69","CV","bip","pip","bip-pip","b-p","voi_plos",12.5604760446901,11.9008312181023,9.29408726818191,9.62799945628802,10.5467362909972,11.4531683280006,12.2496716366462,9.82054800433464
"70","CV","bip","rip","bip-rip","b-r","multi",11.5174004827266,14.5934901182575,13.1460737046269,12.7049339067957,13.06806915657,13.196140699126,NA,12.2480494976667
"71","CV","bip","sip","bip-sip","b-s","multi",12.3410063731065,15.0077545513131,12.3060634316465,12.9380205180068,12.7841571873399,13.885284234476,13.6621667803373,12.2569419814512
"72","CV","bip","Sip","bip-Sip","b-S","multi",14.4314003219996,13.7556110941399,12.4193591349958,12.4833425871455,11.7226217742384,12.2775468670858,12.9522103319103,11.6666193133355
"73","CV","bip","tip","bip-tip","b-t","voiXplc",12.0880577016784,13.6958884508594,10.5281181202581,8.99694089021354,11.1940354460231,10.7690048277252,11.6703129023866,10.4899968948897
"74","CV","bip","Tip","bip-Tip","b-T","multi",12.9664778782556,14.559663070057,10.876651777279,11.206450667609,10.2113242725151,13.5636946936572,14.7474584975584,12.2530350875161
"75","CV","bip","vip","bip-vip","b-v","man_obs",10.3195859212324,13.2650494060654,9.50600049242462,10.8356530722145,9.36798076588479,10.2009858612774,12.1096981689163,9.86613587958608
"76","CV","bip","zip","bip-zip","b-z","manXplc_obs",12.0325214306932,13.6150280982225,11.0648398873378,11.4091875979093,12.4803066830639,13.0720826420722,10.8502968479506,13.2703014408022
"77","CV","bub","cub","bub-cub","b-c","multi",16.6513039785727,12.92741034644,14.347478157944,13.2013784060991,15.4704876835955,15.9029604427532,13.4029502582961,11.8409350688777
"78","CV","bub","Dub","bub-Dub","b-D","manXplc_obs",11.6545729843781,11.6700935904828,11.9473472787989,12.0722587953531,12.9085026878197,13.328767897807,12.3795965045384,10.9970079341431
"79","CV","bub","dub","bub-dub","b-d","plc_plos",13.1746340222254,11.2291495268222,12.417887946707,12.0837921811388,13.2852882429903,9.00325538644595,11.6398641017918,10.5733610001379
"80","CV","bub","fub","bub-fub","b-f","voiXman",11.5168001080621,12.0850150388581,11.4505750935981,12.6027957850472,12.5732316836159,13.8736020702612,12.6557757791269,11.0881259383868
"81","CV","bub","gub","bub-gub","b-g","plc_plos",13.8729382906043,11.3901663667095,10.2726321690158,12.0381735184276,11.9470988789846,11.4787339908742,12.2017055553908,10.226253826807
"82","CV","bub","hub","bub-hub","b-h","multi",12.2939952291606,11.3654053232574,12.1549122747399,12.3653873206722,10.2166859926517,12.9042070995419,11.9786799751454,11.6390623544729
"83","CV","bub","jub","bub-jub","b-j","manXplc_obs",13.1180446322015,13.840451058291,14.7554254829616,15.9907969668656,14.3919991940304,17.0343848695806,12.6935879577964,12.4216681543083
"84","CV","bub","kub","bub-kub","b-k","voiXplc",13.8770961743872,11.7114118243443,10.3887826406628,12.0160241854965,12.9496680625019,14.0095935764938,13.3745556353875,NA
"85","CV","bub","lub","bub-lub","b-l","multi",14.3404880878195,11.4233016190658,13.5832537091965,11.5738929732395,12.8050989452319,12.9471458564053,13.7962242092949,NA
"86","CV","bub","mub","bub-mub","b-m","nasXson",11.9867216117411,12.9232533084122,13.136353035501,10.7394170616545,12.4671381741371,11.9613679693836,14.0861505708951,10.4022350110378
"87","CV","bub","nub","bub-nub","b-n","multi",12.6727088352426,13.7805730765241,14.5108440300512,14.0906151591806,12.0600624647349,12.172089379598,12.7412000709021,12.8501987055301
"88","CV","bub","pub","bub-pub","b-p","voi_plos",12.0051194120409,10.0093904135327,10.0118560954519,11.3923225252805,10.4836017712784,11.2999991397267,10.8964544189684,10.981973839166
"89","CV","bub","rub","bub-rub","b-r","multi",13.5518023238046,14.5680856653277,11.5959322377804,10.0549193319922,12.3085842971213,13.3461566865914,15.1773309251777,12.6815065975924
"90","CV","bub","Sub","bub-Sub","b-S","multi",16.3770665979631,15.954070949058,15.8510883738985,15.4619064521563,15.0721917674068,18.1436153543401,14.3180199983974,13.1626245411137
"91","CV","bub","sub","bub-sub","b-s","multi",14.8506093336009,12.1145984951247,14.113391623514,14.5269776904996,14.5480128024629,19.2070005853947,14.7437826055247,12.3534018294935
"92","CV","bub","Tub","bub-Tub","b-T","multi",11.3101662416915,13.098729321381,13.2325261021059,12.6232977192261,13.5274333266998,15.8817658261473,16.4743656456317,11.9813657965317
"93","CV","bub","tub","bub-tub","b-t","voiXplc",13.4992476317652,11.8466261661544,12.970812651345,13.9138719086283,14.4592450066471,15.0603979949517,12.1300865735258,10.586608066623
"94","CV","bub","vub","bub-vub","b-v","man_obs",11.948100823838,10.1931082996887,10.8470703693731,11.3473841710598,10.9715193415202,11.422942595803,11.9267006563179,12.2161185380157
"95","CV","bub","zub","bub-zub","b-z","manXplc_obs",11.1501771673445,11.5857614467004,15.1908094265272,13.4630591852644,16.2055792455341,14.6732437640456,11.1778995674042,11.091860244214
"96","CV","bup","cup","bup-cup","b-c","multi",16.3191483089752,14.9357425792529,12.8291436081751,13.3870626103849,15.855007305156,14.9196729757338,12.7944460729768,11.8655976550539
"97","CV","bup","Dup","bup-Dup","b-D","manXplc_obs",14.0582928992939,11.764605528766,10.6670473635728,11.7025236667582,13.3593444598412,13.1004536605782,10.955841857438,11.8056585562997
"98","CV","bup","dup","bup-dup","b-d","plc_plos",12.6330419127417,12.2658109146729,12.7717157264497,11.11529210058,12.3123178003095,14.6328919981821,12.4214096595328,10.7040488461755
"99","CV","bup","fup","bup-fup","b-f","voiXman",15.9519173700133,11.623954099911,10.3460884793647,11.6092651089691,13.0612973573388,11.6455545672156,10.9834462573983,10.5677898445206
"100","CV","bup","gup","bup-gup","b-g","plc_plos",14.8374515646119,11.3039325891878,10.0265601455855,9.44865133405657,13.725456588694,11.7698239605844,10.1982046212685,11.4155398373486
"101","CV","bup","hup","bup-hup","b-h","multi",16.2815544698342,11.7127529071455,10.9271629153539,10.3846973950366,12.3237779891918,11.9781811794225,11.9431113057728,12.4256393541196
"102","CV","bup","jup","bup-jup","b-j","manXplc_obs",15.0891120421179,12.0721901772947,12.807872874552,12.8748897418773,14.3419953468911,15.9267539260796,13.055174469486,11.8465053051173
"103","CV","bup","kup","bup-kup","b-k","voiXplc",15.640711350709,11.8799031477896,11.2221367709627,11.2574269534059,14.3102439819426,11.1668669836917,11.9237490830024,11.6795053141118
"104","CV","bup","lup","bup-lup","b-l","multi",16.1398282032953,12.6113693555439,10.516845206159,9.9168244491656,13.1076029219596,13.4127536667136,11.0555542156703,11.7785756421489
"105","CV","bup","mup","bup-mup","b-m","nasXson",12.259146431846,10.8651504447302,11.992434788025,10.8461123386808,11.3179429094413,12.2105861423198,11.1349895935619,10.6960444041344
"106","CV","bup","nup","bup-nup","b-n","multi",11.5651271870111,12.4341748019993,11.9971149096348,12.4200586559061,12.1794311425686,14.34931899158,13.0265563402928,NA
"107","CV","bup","pup","bup-pup","b-p","voi_plos",13.6984297696857,11.2963093925555,9.9388143733588,12.5417043223866,12.7420006411847,12.2418439699881,9.66828273158089,11.4668640192513
"108","CV","bup","rup","bup-rup","b-r","multi",14.7915358084946,13.5572816097307,10.818898697762,12.5210130444864,15.5967964993777,12.5175345053917,11.5185837615612,12.3296123413441
"109","CV","bup","Sup","bup-Sup","b-S","multi",17.5130570954082,13.879651470156,13.5752331377691,14.6562691712407,15.8670978951584,16.4471224977174,13.2185735375645,13.1961576282699
"110","CV","bup","sup","bup-sup","b-s","multi",16.0500993138021,13.0929827563211,13.0678399263675,13.6938009626971,16.1762262435923,15.7017954261984,12.4497529871367,13.0569581708183
"111","CV","bup","Tup","bup-Tup","b-T","multi",17.5286861684161,14.0093119410244,12.8186980453385,12.2977133982471,13.0551990620636,13.1010477197975,12.1637684668102,12.8515952517254
"112","CV","bup","tup","bup-tup","b-t","voiXplc",13.3093278489205,14.5897449991634,12.792419974207,11.9164750800161,14.3213720958552,14.4377444983893,13.3630167662897,12.024297160645
"113","CV","bup","vup","bup-vup","b-v","man_obs",10.2913929892075,12.7902264400321,9.90070310674813,9.7406268793493,11.3611351669218,9.67762975981603,12.3157396259043,10.2717600413644
"114","CV","bup","zup","bup-zup","b-z","manXplc_obs",13.7523962608084,12.5344606609942,12.3426650575898,11.7799400762994,14.0134573747845,15.7161937763327,12.2721821733261,11.7387828044389
"115","CV","cab","dab","cab-dab","c-d","multi",10.5093937206072,11.8664239335471,12.0698848562213,9.93496898052816,13.6016466393128,11.7124914558169,10.5819083849157,10.1502393965517
"116","CV","cab","Dab","cab-Dab","c-D","multi",11.8418557103755,12.3318968156516,11.4763229902056,12.0719907133109,13.9089494107796,14.3950585701938,12.3309730544648,13.5389552679639
"117","CV","cab","fab","cab-fab","c-f","manXplc_obs",11.9000906251915,11.4300041889226,12.6416395798584,12.9781164298122,9.93570901241916,11.0924100573779,10.6421124210726,12.3968422201846
"118","CV","cab","gab","cab-gab","c-g","multi",13.6211490570636,9.94108569663359,11.4711396475214,10.6451598851491,13.2306137305677,12.078629088829,11.8566747473109,NA
"119","CV","cab","hab","cab-hab","c-h","manXplc_obs",14.6424294878344,11.0151596484935,13.1567096826424,13.9356701810946,11.053496374987,11.9919137567793,12.2196280515971,14.2936861323696
"120","CV","cab","jab","cab-jab","c-j","voi_aff",9.90333352206495,9.67699784775953,12.5665742520748,11.0910010815244,12.4689957307297,12.1702093070159,NA,NA
"121","CV","cab","kab","cab-kab","c-k","manXplc_obs",12.7376755268747,12.0935140589833,11.3942824901673,12.0877893728704,11.5808518265339,12.1662606007949,11.5577134272714,12.9143362745159
"122","CV","cab","lab","cab-lab","c-l","multi",14.6881750980567,13.6493859576047,13.136209739273,15.0828594784901,15.3699259068015,13.2096312980601,15.5893558375512,13.0810650931128
"123","CV","cab","mab","cab-mab","c-m","multi",15.0910146799122,13.5379192041902,14.1911708561663,13.6923708495979,14.7591623906796,16.4125796036789,12.8259314667615,14.0267258455871
"124","CV","cab","nab","cab-nab","c-n","multi",14.086749352863,12.3846128656118,12.1520578464231,12.5629344425116,14.2366120691942,15.5724212545871,13.2326237592525,13.6544399157458
"125","CV","cab","pab","cab-pab","c-p","manXplc_obs",14.9682337537395,13.4822333540423,10.5277448505373,10.5948101548664,11.4612851558517,12.6169956975191,13.4111878027174,11.170279364362
"126","CV","cab","rab","cab-rab","c-r","multi",12.6898710900902,12.4395988285715,14.9277179237431,14.4996388309342,13.2200967269345,15.0790533083653,14.6433886289499,13.4144916892404
"127","CV","cab","sab","cab-sab","c-s","manXplc_obs",12.437838611904,11.7711374506746,11.8689514991478,11.0698367735189,13.9587037971738,11.1726592638455,12.7362619089174,11.3624569448739
"128","CV","cab","Sab","cab-Sab","c-S","man_obs",12.0435047568911,9.35477612309616,9.54900356330211,10.3958014347129,9.48931923162053,10.9182728198006,11.3990901952623,11.5959324296532
"129","CV","cab","tab","cab-tab","c-t","manXplc_obs",9.70199194659217,12.9809549648953,10.790197789309,10.2483046366366,10.81840589474,11.4921722508679,11.9318445146999,12.7533663478036
"130","CV","cab","Tab","cab-Tab","c-T","manXplc_obs",11.5758278128976,12.0277713399414,12.63543864916,12.7890502352681,11.6443787928463,10.7332980990209,12.4758419489467,13.0182003291768
"131","CV","cab","vab","cab-vab","c-v","multi",13.8760173794886,14.3001351321946,13.2255350093684,12.2103184777888,12.3180026510029,14.0549918911375,12.8416613625347,14.1116116966148
"132","CV","cab","zab","cab-zab","c-z","multi",14.648194620203,13.7898487115268,12.161751386027,11.8875813300899,14.790322974736,13.5662157190295,12.4858821860824,12.7134408973242
"133","CV","cap","dap","cap-dap","c-d","multi",12.4196375221755,11.6266536780921,12.5935411156984,11.3493478747357,11.7549285197349,12.1545007899104,12.1723646203174,11.8171054437496
"134","CV","cap","Dap","cap-Dap","c-D","multi",12.1858674837587,13.0091232786293,12.2843522653625,13.3453576794013,12.4368614011591,13.6584141104996,12.4527792347449,10.4961453885909
"135","CV","cap","fap","cap-fap","c-f","manXplc_obs",13.7499494485216,11.2694169662522,11.1528986564033,11.5944473464368,11.4103149419305,12.3266818837161,12.7977233780386,11.3784865227712
"136","CV","cap","gap","cap-gap","c-g","multi",14.3430123206637,13.6439937742982,11.5863634687732,11.5058644839181,13.3008851302906,13.2169489480053,11.815575920358,12.6558700834812
"137","CV","cap","hap","cap-hap","c-h","manXplc_obs",11.6647255956051,12.5418561915297,11.4984873921255,11.4658080613111,13.8563071734599,13.8742079634852,13.3773710899655,12.4119270143744
"138","CV","cap","jap","cap-jap","c-j","voi_aff",12.2040960739918,12.1315578457812,9.60267920777356,11.4000757543047,11.0318944702412,11.4843250313703,NA,11.3154466732662
"139","CV","cap","kap","cap-kap","c-k","manXplc_obs",14.7256936738045,12.6714411869963,11.9030924068721,11.8737126677405,13.807448234322,14.6602519324127,12.5821993450371,11.9204022382392
"140","CV","cap","lap","cap-lap","c-l","multi",15.8388273501965,16.6294782451323,14.5682866329117,15.3876945695965,14.4309343258538,14.7153909106843,15.2043447738005,13.2458943602188
"141","CV","cap","map","cap-map","c-m","multi",14.5691634503924,14.3534577052653,14.7374147308835,13.1397235984285,14.4154336808142,15.2755745371309,15.2101849903392,14.5717407783166
"142","CV","cap","nap","cap-nap","c-n","multi",14.3306864252233,13.9542117771338,13.578255146431,13.4764804151335,13.9390495037346,13.8201912187875,14.3569322152212,14.4382123877706
"143","CV","cap","pap","cap-pap","c-p","manXplc_obs",11.5076154725037,12.3035935659949,11.8435010024861,13.1360294779692,13.0690117185762,13.4616906577722,13.4157296295718,12.7524479114286
"144","CV","cap","rap","cap-rap","c-r","multi",14.3856981778451,13.5002015187784,13.0944928726988,13.3511187798138,13.9758586186257,15.4138012397988,14.5595920853552,13.3716041492833
"145","CV","cap","sap","cap-sap","c-s","manXplc_obs",11.927200053725,12.9767435283077,11.7045851314133,11.3435856310576,13.2690265807344,12.498040044729,12.5654499520816,11.8438694693005
"146","CV","cap","Sap","cap-Sap","c-S","man_obs",12.7171969788246,10.3968264370328,9.58831836584814,10.9601734483392,10.6745479801092,11.0478006905239,9.98778315383776,10.9099246356742
"147","CV","cap","tap","cap-tap","c-t","manXplc_obs",11.8220923851873,11.8170021600808,11.5155273842943,10.6149989252847,10.7811957117885,11.9970774185033,12.7834504983743,13.1985063595783
"148","CV","cap","Tap","cap-Tap","c-T","manXplc_obs",11.5292596447397,12.4222495711929,11.3404164324317,12.084306599754,12.4436145553384,12.1093659540104,12.3536269915681,11.1747330507294
"149","CV","cap","vap","cap-vap","c-v","multi",13.9283794834133,12.7696297449924,13.8084536113653,11.6591195528584,13.4329445047981,13.7921133354807,13.5707717794636,12.3167541764124
"150","CV","cap","zap","cap-zap","c-z","multi",13.8310136528093,13.7781023796203,11.7292565733166,13.8614142137361,15.311284597373,15.6388352545403,13.5442254627021,13.123827170458
"151","CV","cib","dib","cib-dib","c-d","multi",11.5467565005564,11.3434968606069,9.3481440230823,11.4221969468194,11.1521620674848,11.9970667087211,10.1604018609881,10.5619813217182
"152","CV","cib","Dib","cib-Dib","c-D","multi",12.857697311106,13.8846138430561,11.2277727130073,10.9639290945578,12.7863670429221,12.4657284112189,10.9878029647968,11.1043133785949
"153","CV","cib","fib","cib-fib","c-f","manXplc_obs",13.3031818288999,11.9859786374781,11.1651532358715,10.708459652801,11.5091096184695,10.9986041881539,11.872849600074,11.5577625880153
"154","CV","cib","gib","cib-gib","c-g","multi",11.5910306788283,11.7023182386106,10.7923794336514,11.176388419793,12.3569982689869,12.6829724725797,12.7755995690852,NA
